অ	ꯑ
অথোকপমনা	ꯑꯊꯣꯛꯄꯝꯅꯥ
অথোন	ꯑꯊꯣꯟ
অথোরিতনা	ꯑꯊꯣꯔꯤꯇꯅꯥ
অথোরিতিগী	ꯑꯊꯣꯔꯤꯇꯤꯒꯤ
অথোরিতিদা	ꯑꯊꯣꯔꯤꯇꯤꯗꯥ
অথোরিতিশিংগী	ꯑꯊꯣꯔꯤꯇꯤꯁꯤꯡꯒꯤ
অথোৱান	ꯑꯊꯣꯋꯥꯟ
অথৌ	ꯑꯊꯧ
অথৌবনা	ꯑꯊꯧꯕꯅꯥ
অথৌববু	ꯑꯊꯧꯕꯕꯨ
অথৌবশিং	ꯑꯊꯧꯕꯁꯤꯡ
অথৌবশিংগী	ꯑꯊꯧꯕꯁꯤꯡꯒꯤ
অথৌবশিংদা	ꯑꯊꯧꯕꯁꯤꯡꯗꯥ
অথৌবশিংনা	ꯑꯊꯧꯕꯁꯤꯡꯅꯥ
অথৌবশিংবু	ꯑꯊꯧꯕꯁꯤꯡꯕꯨ
অথৌবা	ꯑꯊꯧꯕꯥ
অথৌবাশিং	ꯑꯊꯧꯕꯥꯁꯤꯡ
অথৌবি	ꯑꯊꯧꯕꯤ
অথৌশিং	ꯑꯊꯧꯁꯤꯡ
অথৌশিংনা	ꯑꯊꯧꯁꯤꯡꯅꯥ
অথৱালেনা	ꯑꯊꯋꯥꯂꯦꯅꯥ
অদগী	ꯑꯗꯒꯤ
অদনান	ꯑꯗꯅꯥꯟ
অদবানি	ꯑꯗꯕꯥꯅꯤ
অদবানিনচিংবা	ꯑꯗꯕꯥꯅꯤꯅꯆꯤꯡꯕꯥ
অদবৈতা	ꯑꯗꯕꯩꯇꯥ
অদভেতা	ꯑꯗꯚꯦꯇꯥ
অদর	ꯑꯗꯔ
অদর্স	ꯑꯗꯔꯁ
অদা	ꯑꯗꯥ
অদানানা	ꯑꯗꯥꯅꯥꯅꯥ
অদানি	ꯑꯗꯥꯅꯤ
অদানিগা	ꯑꯗꯥꯅꯤꯒꯥ
অদানিনা	ꯑꯗꯥꯅꯤꯅꯥ
অদানোম	ꯑꯗꯥꯅꯣꯝ
অদারি	ꯑꯗꯥꯔꯤ
অদালট	ꯑꯗꯥꯂꯠ
অদালটকী	ꯑꯗꯥꯂꯠꯀꯤ
অদালটসু	ꯑꯗꯥꯂꯠꯁꯨ
অদালত	ꯑꯗꯥꯂꯠ
অদিতি	ꯑꯗꯤꯇꯤ
অদিতিনা	ꯑꯗꯤꯇꯤꯅꯥ
অদিত্য	ꯑꯗꯤꯇ꯭ꯌ
অদিত্যনাথ	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊ
অদিত্যনাথকী	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊꯀꯤ
অদিত্যনাথন	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊꯟ
অদিত্যনাথনচিংবা	ꯑꯗꯤꯇ꯭ꯌꯅꯊꯅꯆꯤꯡꯕꯥ
অদিত্যনাথনা	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊꯅꯥ
অদিত্যনাথসু	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊꯁꯨ
অদিত্যা	ꯑꯗꯤꯇ꯭ꯌꯥ
অদিত্যানাথ	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊ
অদিত্যানাথনা	ꯑꯗꯤꯇ꯭ꯌꯅꯥꯊꯅꯥ
অদিপ	ꯑꯗꯤꯞ
অদিবাসি	ꯑꯗꯤꯕꯥꯁꯤ
অদিল	ꯑꯗꯤꯂ
অদু	ꯑꯗꯨ
অদুই	ꯑꯗꯨꯏ
অদুইনা	ꯑꯗꯨꯢꯅꯥ
অদুওইনমক	ꯑꯗꯨꯑꯣꯢꯅꯃꯛ
অদুক	ꯑꯗꯨꯀ
অদুকা	ꯑꯗꯨꯀꯥ
অদুক্	ꯑꯗꯨꯛ
অদুক্কী	ꯑꯗꯨꯛꯀꯤ
অদুখক্তদা	ꯑꯗꯨꯈꯛꯇꯗꯥ
অদুখক্তা	ꯑꯗꯨꯈꯛꯇꯥ
অদুগ	ꯑꯗꯨꯒ
অদুগনা	ꯑꯗꯨꯒꯅꯥ
অদুগা	ꯑꯗꯨꯒꯥ
অদুগি	ꯑꯗꯨꯒꯤ
অদুগী	ꯑꯗꯨꯒꯤ
অদুগীদমক	ꯑꯗꯨꯒꯤꯗꯃꯛ
অদুগীদমকক	ꯑꯗꯨꯒꯤꯗꯃꯛꯀ
অদুগীদমকসু	ꯑꯗꯨꯒꯤꯗꯃꯛꯁꯨ
অদুগীদমক্তবু	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯕꯨ
অদুগীদমক্তসু	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯁꯨ
অদুগীদমক্তা	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯥ
অদুগীসু	ꯑꯗꯨꯒꯤꯁꯨ
অদুগুম্না	ꯑꯗꯨꯒꯨꯝꯅꯥ
অদুগুম্বা	ꯑꯗꯨꯒꯨꯝꯕꯥ
অদুঙৈ	ꯑꯗꯨꯉꯩ
অদুঙৈগী	ꯑꯗꯨꯉꯩꯒꯤ
অদুতংদি	ꯑꯗꯨꯇꯪꯗꯤ
অদুতদি	ꯑꯗꯨꯇꯗꯤ
অদুতনি	ꯑꯗꯨꯇꯅꯤ
অদুদ	ꯑꯗꯨꯗ
অদুদগী	ꯑꯗꯨꯗꯒꯤ
অদুদগীদি	ꯑꯗꯨꯗꯒꯤꯗꯤ
অদুদগীনি	ꯑꯗꯨꯗꯒꯤꯅꯤ
অদুদগীসু	ꯑꯗꯨꯗꯒꯤꯁꯨ
অদুদদি	ꯑꯗꯨꯗꯗꯤ
অদুদনা	ꯑꯗꯨꯗꯅꯥ
অদুদসু	ꯑꯗꯨꯗꯁꯨ
অদুদা	ꯑꯗꯨꯗꯥ
অদুদাা	ꯑꯗꯨꯗꯥꯥ
অদুদি	ꯑꯗꯨꯗꯤ
অদুদুনা	ꯑꯗꯨꯗꯨꯅꯥ
অদুদৈ	ꯑꯗꯨꯗꯩ
অদুদৈদি	ꯑꯗꯨꯗꯩꯗꯤ
অদুন	ꯑꯗꯨꯅ
অদুনদি	ꯑꯗꯨꯅꯗꯤ
অদুননি	ꯑꯗꯨꯅꯅꯤ
অদুনা	ꯑꯗꯨꯅꯥ
অদুনি	ꯑꯗꯨꯅꯤ
অদুনিমহাত্মা	ꯑꯗꯨꯅꯤꯃꯍꯥꯇ꯭ꯃꯥ
অদুনোভনা	ꯑꯗꯨꯅꯣꯚꯅꯥ
অদুবু	ꯑꯗꯨꯕꯨ
অদুবুদি	ꯑꯗꯨꯕꯨꯗꯤ
অদুবুনা	ꯑꯗꯨꯕꯨꯅꯥ
অদুবুনি	ꯑꯗꯨꯕꯨꯅꯤ
অদুবুসু	ꯑꯗꯨꯕꯨꯁꯨ
অদুবুু	ꯑꯗꯨꯕꯨꯨ
অদুবূ	ꯑꯗꯨꯕꯨ
অদুম	ꯑꯗꯨꯝ
অদুমওইনমক	ꯑꯗꯨꯝꯑꯣꯏꯅꯃꯛ
অদুমক	ꯑꯗꯨꯃꯛ
অদুমকপু	ꯑꯗꯨꯃꯛꯄꯨ
অদুমক্	ꯑꯗꯨꯃꯛ
অদুমক্কী	ꯑꯗꯨꯃꯛꯀꯤ
অদুমক্তদগী	ꯑꯗꯨꯃꯛꯇꯗꯒꯤ
অদুমক্তদসু	ꯑꯗꯨꯃꯛꯇꯗꯁꯨ
অদুমক্তদা	ꯑꯗꯨꯃꯛꯇꯗꯥ
অদুমক্তনা	ꯑꯗꯨꯃꯛꯇꯅꯥ
অদুমক্তা	ꯑꯗꯨꯃꯛꯇꯥ
অদুমক্পু	ꯑꯗꯨꯃꯛꯄꯨ
অদুমা	ꯑꯗꯨꯃꯥ
অদুম্	ꯑꯗꯨꯝ
অদুম্নদি	ꯑꯗꯨꯝꯅꯗꯤ
অদুম্না	ꯑꯗꯨꯝꯅꯥ
অদুম্মক	ꯑꯗꯨꯝꯃꯛ
অদুম্মকনি	ꯑꯗꯨꯝꯃꯛꯅꯤ
অদুম্মকপু	ꯑꯗꯨꯝꯃꯛꯄꯨ
অদুসু	ꯑꯗꯨꯁꯨ
অদুুগা	ꯑꯗꯨꯨꯒꯥ
অদুুদা	ꯑꯗꯨꯨꯗꯥ
অদুুদি	ꯑꯗꯨꯨꯗꯤ
অদুুবু	ꯑꯗꯨꯨꯕꯨ
অদুূগী	ꯑꯗꯨꯨꯒꯤ
অদুৱাইদকা	ꯑꯗꯨꯋꯥꯏꯗꯀꯥ
অদুৱাইদদি	ꯑꯗꯨꯋꯥꯏꯗꯗꯤ
অদুৱাইদা	ꯑꯗꯨꯋꯥꯏꯗꯥ
অদুৱায়্দা	ꯑꯗꯨꯋꯥꯌꯗꯥ
অদূ	ꯑꯗꯨ
অদূগা	ꯑꯗꯨꯒꯥ
অদূগী	ꯑꯗꯨꯒꯤ
অদূদা	ꯑꯗꯨꯗꯥ
অদো	ꯑꯗꯣ
অদোম	ꯑꯗꯣꯝ
অদোমগী	ꯑꯗꯣꯝꯒꯤ
অদোমদা	ꯑꯗꯣꯝꯗꯥ
অদোমনা	ꯑꯗꯣꯝꯅꯥ
অদোমসু	ꯑꯗꯣꯝꯁꯨ
অদোম্গী	ꯑꯗꯣꯝꯒꯤ
অদোম্দা	ꯑꯗꯣꯝꯗꯥ
অদোম্না	ꯑꯗꯣꯝꯅꯥ
অদ্দা	ꯑꯗꯗꯥ
অদ্দু	ꯑꯗꯗꯨ
অদৱাইগী	ꯑꯗꯋꯥꯏꯒꯤ
অধক্ষা	ꯑꯙꯛꯁꯥ
অধক্ষ্য	ꯑꯙꯛꯁꯌꯥ
অধা	ꯑꯙꯥ
অধানোম	ꯑꯙꯥꯅꯣꯝ
অধামি	ꯑꯙꯥꯃꯤ
অধার	ꯑꯙꯥꯔ
অধারগা	ꯑꯙꯥꯔꯒꯥ
অধারদা	ꯑꯙꯥꯔꯗꯥ
অধারশিং	ꯑꯙꯥꯔꯁꯤꯡ
অধিকার	ꯑꯙꯤꯀꯥꯔ
অধিকারনি	ꯑꯙꯤꯀꯥꯔꯅꯤ
অধিকারি	ꯑꯙꯤꯀꯥꯔꯤ
অধিকারিগী	ꯑꯙꯤꯀꯥꯔꯤꯒꯤ
অধিকারিনা	ꯑꯙꯤꯀꯥꯔꯤꯅꯥ
অধিকারিবু	ꯑꯙꯤꯀꯥꯔꯤꯕꯨ
অধিকারিময়ুম	ꯑꯙꯤꯀꯥꯔꯤꯃꯌꯨꯝ
অধির	ꯑꯙꯤꯔ
অধিল	ꯑꯙꯤꯜ
অধ্যক্ষ	ꯑꯙ꯭ꯌꯛꯁ
অধ্যক্ষগী	ꯑꯙ꯭ꯌꯛꯁꯒꯤ
অধ্যক্ষনা	ꯑꯙ꯭ꯌꯛꯁꯅꯥ
অধ্যক্ষশিং	ꯑꯙ꯭ꯌꯛꯁꯁꯤꯡ
অধ্যক্ষা	ꯑꯙ꯭ꯌꯛꯁꯥ
অন	ꯑꯅ
অনং	ꯑꯅꯪ
অনইমপ্লোইমেন্ট	ꯑꯟꯏꯝꯄ꯭ꯂꯣꯢꯃꯦꯟꯇ
অনএকাদমিগুম্বা	ꯑꯟꯑꯦꯀꯥꯗꯃꯤꯒꯨꯝꯕꯥ
অনওর্গনাইজ	ꯑꯅꯑꯣꯔꯒꯅꯥꯏꯖ
অনকপদা	ꯑꯅꯛꯄꯗꯥ
অনকিট	ꯑꯟꯀꯤꯠ
অনকিতা	ꯑꯟꯀꯤꯇꯥ
অনক্পদা	ꯑꯅꯛꯄꯗꯥ
অনচলিক	ꯑꯟꯆꯂꯤꯛ
অনজান	ꯑꯟꯖꯥꯟ
অনজুমান	ꯑꯟꯖꯨꯃꯥꯟ
অনজুমানগী	ꯑꯟꯖꯨꯃꯥꯟꯒꯤ
অনজুমানদা	ꯑꯟꯖꯨꯃꯥꯟꯗꯥ
অনটেদ	ꯑꯟꯇꯦꯗ
অনতাজ	ꯑꯟꯇꯥꯖ
অনতিওদয়া	ꯑꯟꯇꯤꯑꯣꯗꯌꯥ
অনতিল	ꯑꯟꯇꯤꯜ
অনতিলনা	ꯑꯟꯇꯤꯜꯅꯥ
অনতিয়ো	ꯑꯟꯇꯤꯌꯣ
অনত্রিক	ꯑꯟꯇ꯭ꯔꯤꯛ
অনতয়ো	ꯑꯟꯇꯌꯣ
অনদর	ꯑꯟꯗꯔ
অনন্ট	ꯑꯅꯟꯇ
অনন্তনাক	ꯑꯅꯟꯇꯅꯥꯛ
অনন্তনাগ	ꯑꯅꯟꯇꯅꯥꯒ
অনন্দ	ꯑꯅꯟꯗ
অনন্দকুমারনা	ꯑꯅꯟꯗꯀꯨꯃꯥꯔꯅꯥ
অনন্দগী	ꯑꯅꯟꯗꯒꯤ
অনন্দদা	ꯑꯅꯟꯗꯗꯥ
অনন্দদিবেন	ꯑꯅꯟꯗꯗꯤꯕꯦꯟ
অনন্দনা	ꯑꯅꯟꯗꯅꯥ
অনন্দা	ꯑꯅꯟꯗꯥ
অনন্দিবেন	ꯑꯅꯟꯗꯤꯕꯦꯟ
অনপাক	ꯑꯟꯄꯥꯛ
অনপুরনা	ꯑꯟꯄꯨꯔꯅꯥ
অনবা	ꯑꯟꯕꯥ
অনলোক	ꯑꯟꯂꯣꯛ
অনলোক্কী	ꯑꯟꯂꯣꯛꯀꯤ
অনশু	ꯑꯟꯁꯨ
অনষ্টার	ꯑꯟꯁ꯭ꯇꯥꯔ
অনসম	ꯑꯟꯁꯝ
অনসানগী	ꯑꯟꯁꯥꯟꯒꯤ
অনসু	ꯑꯟꯁꯨ
অনসেক্যুরদ	ꯑꯟꯁꯦꯀ꯭ꯌꯨꯔꯗ
অনা	ꯑꯅꯥ
অনাগী	ꯑꯅꯥꯒꯤ
অনাদলে	ꯑꯅꯥꯗꯂꯦ
অনাদা	ꯑꯅꯥꯗꯥ
অনাবগী	ꯑꯅꯥꯕꯒꯤ
অনাবদগী	ꯑꯅꯥꯕꯗꯒꯤ
অনাবদা	ꯑꯅꯥꯕꯗꯥ
অনাবদুগী	ꯑꯅꯥꯕꯗꯨꯒꯤ
অনাবনচিংবা	ꯑꯅꯥꯕꯅꯆꯤꯡꯕꯥ
অনাবনা	ꯑꯅꯥꯕꯅꯥ
অনাবশিং	ꯑꯅꯥꯕꯁꯤꯡ
অনাবশিংগসু	ꯑꯅꯥꯕꯁꯤꯡꯒꯁꯨ
অনাবশিংগা	ꯑꯅꯥꯕꯁꯤꯡꯒꯥ
অনাবশিংগী	ꯑꯅꯥꯕꯁꯤꯉꯒꯤ
অনাবশিংগীদমক	ꯑꯅꯥꯕꯁꯤꯡꯒꯤꯗꯃꯛ
অনাবশিংদগী	ꯑꯅꯥꯕꯁꯤꯡꯗꯒꯤ
অনাবশিংদসু	ꯑꯅꯥꯕꯁꯤꯡꯗꯁꯨ
অনাবশিংদা	ꯑꯅꯥꯕꯁꯤꯡꯗꯥ
অনাবশিংদি	ꯑꯅꯥꯕꯁꯤꯡꯗꯤ
অনাবশিংনা	ꯑꯅꯥꯕꯁꯤꯡꯅꯥ
অনাবশিংবু	ꯑꯅꯥꯕꯁꯤꯡꯕꯨ
অনাবসি	ꯑꯅꯥꯕꯁꯤ
অনাবা	ꯑꯅꯥꯕꯥ
অনাবীদূ	ꯑꯅꯥꯕꯤꯗꯨ
অনাবীনা	ꯑꯅꯥꯕꯤꯅꯥ
অনামুল্লাহ	ꯑꯅꯥꯃꯨꯜꯂꯥꯍ
অনাল	ꯑꯅꯥꯜ
অনালোক্কী	ꯑꯅꯥꯂꯣꯛꯀꯤ
অনাশিং	ꯑꯅꯥꯁꯤꯡ
অনি	ꯑꯅꯤ
অনিংবদা	ꯑꯅꯤꯡꯕꯗꯥ
অনিংবসিনা	ꯑꯅꯤꯡꯕꯁꯤꯅꯥ
অনিংবা	ꯑꯅꯤꯡꯕꯥ
অনিখক	ꯑꯅꯤꯈꯛ
অনিখক্কী	ꯑꯅꯤꯈꯛꯀꯤ
অনিখক্তমক	ꯑꯅꯤꯈꯛꯇꯃꯛ
অনিখক্তা	ꯑꯅꯤꯈꯛꯇꯥ
অনিখক্তী	ꯑꯅꯤꯈꯛꯇꯤ
অনিগা	ꯑꯅꯤꯒꯥ
অনিগী	ꯑꯅꯤꯒꯤ
অনিগীনা	ꯑꯅꯤꯒꯤꯅꯥ
অনিটা	ꯑꯅꯤꯇꯥ
অনিতমক	ꯑꯅꯤꯇꯃꯛ
অনিতা	ꯑꯅꯤꯇꯥ
অনিদগী	ꯑꯅꯤꯗꯒꯤ
অনিদগীনা	ꯑꯅꯤꯗꯒꯤꯅꯥ
অনিদদি	ꯑꯅꯤꯗꯗꯤ
অনিদনা	ꯑꯅꯤꯗꯅꯥ
অনিদসু	ꯑꯅꯤꯗꯁꯨ
অনিদা	ꯑꯅꯤꯗꯥ
অনিদি	ꯑꯅꯤꯗꯤ
অনিদু	ꯑꯅꯤꯗꯨ
অনিদুগা	ꯑꯅꯤꯗꯨꯒꯥ
অনিদুগী	ꯑꯅꯤꯗꯨꯒꯤ
অনিনসু	ꯑꯅꯤꯅꯁꯨ
অনিনা	ꯑꯅꯤꯅꯥ
অনিনি	ꯑꯅꯤꯅꯤ
অনিনে	ꯑꯅꯤꯅꯦ
অনিবু	ꯑꯅꯤꯕꯨ
অনিমক	ꯑꯅꯤꯃꯛ
অনিমক্কী	ꯑꯅꯤꯃꯛꯀꯤ
অনিমক্তা	ꯑꯅꯤꯃꯛꯇꯥ
অনিমক্নসু	ꯑꯅꯤꯃꯛꯅꯁꯨ
অনিমক্না	ꯑꯅꯤꯃꯛꯅꯥ
অনিমখাইদগী	ꯑꯅꯤꯃꯈꯥꯢꯗꯒꯤ
অনিমখাইদা	ꯑꯅꯤꯃꯈꯥꯢꯗꯥ
অনিমখায়রোম	ꯑꯅꯤꯃꯈꯥꯌꯔꯣꯝ
অনিমুক্কী	ꯑꯅꯤꯃꯨꯛꯀꯤ
অনিরক	ꯑꯅꯤꯔꯛ
অনিরকশুবনি	ꯑꯅꯤꯔꯛꯁꯨꯕꯅꯤ
অনিরকশুবা	ꯑꯅꯤꯔꯛꯁꯨꯕꯥ
অনিরকসুবনি	ꯑꯅꯤꯔꯛꯁꯨꯕꯅꯤ
অনিরকসুবা	ꯑꯅꯤꯔꯛꯁꯨꯕꯥ
অনিরবন	ꯑꯅꯤꯔꯕꯟ
অনিরোম	ꯑꯅꯤꯔꯣꯝ
অনিরোমগী	ꯑꯅꯤꯔꯣꯝꯒꯤ
অনিরোমদমক	ꯑꯅꯤꯔꯣꯝꯗꯃꯛ
অনিরোমদা	ꯑꯅꯤꯔꯣꯝꯗꯥ
অনিরোমনা	ꯑꯅꯤꯔꯣꯝꯅꯥ
অনিরোমসু	ꯑꯅꯤꯔꯣꯝꯁꯨ
অনিল	ꯑꯅꯤꯜ
অনিশুবদনা	ꯑꯅꯤꯁꯨꯕꯗꯅꯥ
অনিশুবদা	ꯑꯅꯤꯁꯨꯕꯗꯥ
অনিশুবনা	ꯑꯅꯤꯁꯨꯕꯅꯥ
অনিশুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনিসরকসুবা	ꯑꯅꯤꯁꯨꯔꯛꯁꯨꯕꯥ
অনিসিগী	ꯑꯅꯤꯁꯤꯒꯤ
অনিসিদা	ꯑꯅꯤꯁꯤꯗꯥ
অনিসিনা	ꯑꯅꯤꯁꯤꯅꯥ
অনিসিবু	ꯑꯅꯤꯁꯤꯕꯨ
অনিসু	ꯑꯅꯤꯁꯨ
অনিসুনা	ꯑꯅꯤꯁꯨꯅꯥ
অনিসুব	ꯑꯅꯤꯁꯨꯕ
অনিসুবগী	ꯑꯅꯤꯁꯨꯕꯒꯤ
অনিসুবদা	ꯑꯅꯤꯁꯨꯕꯗꯥ
অনিসুবনি	ꯑꯅꯤꯁꯨꯕꯅꯤ
অনিসুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনিৰুসুন্তীগী	ꯑꯅꯤꯔꯨꯁꯨꯟꯇꯤꯒꯤ
অনী	ꯑꯅꯤ
অনীংবা	ꯑꯅꯤꯡꯕꯥ
অনীখক	ꯑꯅꯤꯈꯛ
অনীখক্	ꯑꯅꯤꯈꯛ
অনীগা	ꯑꯅꯤꯒꯥ
অনীগী	ꯑꯅꯤꯒꯤ
অনীদং	ꯑꯅꯤꯗꯪ
অনীদগী	ꯑꯅꯤꯗꯒꯤ
অনীদা	ꯑꯅꯤꯗꯥ
অনীদি	ꯑꯅꯤꯗꯤ
অনীদু	ꯑꯅꯤꯗꯨ
অনীদুগী	ꯑꯅꯤꯗꯨꯒꯤ
অনীদুদা	ꯑꯅꯤꯗꯨꯗꯥ
অনীদুদি	ꯑꯅꯤꯗꯨꯗꯤ
অনীদুনা	ꯑꯅꯤꯗꯨꯅꯥ
অনীদুবু	ꯑꯅꯤꯗꯨꯕꯨ
অনীদুসু	ꯑꯅꯤꯗꯨꯁꯨ
অনীদো	ꯑꯅꯤꯗꯣ
অনীনা	ꯑꯅꯤꯅꯥ
অনীবু	ꯑꯅꯤꯕꯨ
অনীবো	ꯑꯅꯤꯕꯣ
অনীমক	ꯑꯅꯤꯃꯛ
অনীমকী	ꯑꯅꯤꯃꯀꯤ
অনীমক্	ꯑꯅꯤꯃꯛ
অনীমক্কী	ꯑꯅꯤꯃꯛꯀꯤ
অনীমক্তগী	ꯑꯅꯤꯃꯛꯇꯒꯤ
অনীমক্তা	ꯑꯅꯤꯃꯛꯇꯥ
অনীমক্না	ꯑꯅꯤꯃꯛꯅꯥ
অনীমক্লা	ꯑꯅꯤꯃꯛꯂꯥ
অনীরক	ꯑꯅꯤꯔꯛ
অনীরক্	ꯑꯅꯤꯔꯛ
অনীরক্তং	ꯑꯅꯤꯔꯛꯇꯪ
অনীশুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনীসি	ꯑꯅꯤꯁꯤ
অনীসিগী	ꯑꯅꯤꯁꯤꯒꯤ
অনীসু	ꯑꯅꯤꯁꯨ
অনু	ꯑꯅꯨ
অনুজ	ꯑꯅꯨꯖ
অনুপম	ꯑꯅꯨꯄꯝ
অনুপমনা	ꯑꯅꯨꯄꯝꯅꯥ
অনুপামাদি	ꯑꯅꯨꯄꯥꯝꯗꯤ
অনুব	ꯑꯅꯨꯕ
অনুরগা	ꯑꯅꯨꯔꯒꯥ
অনুরাক	ꯑꯅꯨꯔꯥꯛ
অনুরাখ	ꯑꯅꯨꯔꯥꯈ
অনুরাগ	ꯑꯅꯨꯔꯥꯒ
অনুরাগনা	ꯑꯅꯨꯔꯥꯒꯅꯥ
অনেম্বা	ꯑꯅꯦꯝꯕꯥ
অনোক	ꯑꯅꯣꯛ
অনৌ	ꯑꯅꯧ
অনৌব	ꯑꯅꯧꯕ
অনৌবশিং	ꯑꯅꯧꯕꯁꯤꯡ
অনৌবা	ꯑꯅꯧꯕꯥ
অনৌবাা	ꯑꯅꯧꯕꯥꯥ
অনৌবী	ꯑꯅꯧꯕꯤ
অন্টরজাতিগী	ꯑꯟꯇꯔꯖꯥꯇꯤꯒꯤ
অন্তনাগ	ꯑꯟꯇꯅꯥꯒ
অন্তরজাতিগী	ꯑꯟꯇꯔꯖꯥꯇꯤꯒꯤ
অন্তাজ	ꯑꯟꯇꯥꯖ
অন্তাজখানসু	ꯑꯟꯇꯥꯖꯈꯥꯟꯁꯨ
অন্তাজনা	ꯑꯟꯇꯥꯖꯅꯥ
অন্তারা	ꯑꯟꯇꯥꯔꯥ
অন্তাস	ꯑꯟꯇꯥꯁ
অন্তিননা	ꯑꯟꯇꯤꯅꯅꯥ
অন্তিল	ꯑꯟꯇꯤꯜ
অন্তোদ্যা	ꯑꯟꯇꯣꯗ꯭ꯌꯥ
অন্তোদয়া	ꯑꯟꯇꯣꯗ꯭ꯌꯥ
অন্দমান	ꯑꯟꯗꯃꯥꯟ
অন্দমান্দ	ꯑꯟꯗꯃꯥꯟꯗ
অন্দর	ꯑꯟꯗꯔ
অন্দরগ্রাউন্দ	ꯑꯟꯗꯔꯒ꯭ꯔꯥꯎꯟꯗ
অন্দরগ্রাউন্দশিংবু	ꯑꯟꯗꯔꯒ꯭ꯔꯥꯎꯟꯁꯤꯡꯕꯨ
অন্দরগ্রেজুয়েট	ꯑꯟꯗꯔꯒ꯭ꯔꯦꯖꯨꯌꯦꯇ
অন্দরটেক্কিংসকী	ꯑꯟꯗꯔꯇꯦꯛꯀꯤꯡꯁꯀꯤ
অন্দরতেক্কিং	ꯑꯟꯗꯔꯇꯦꯛꯀꯤꯡ
অন্দরপাসতা	ꯑꯟꯗꯔꯄꯥꯁꯇꯥ
অন্দরষ্টেন্দিং	ꯑꯟꯗꯔꯁ꯭ꯇꯦꯟꯗꯤꯡ
অন্দলোক	ꯑꯟꯗꯂꯣꯛ
অন্দলোগা	ꯑꯟꯗꯂꯣꯒꯥ
অন্দলোন	ꯑꯟꯗꯂꯣꯟ
অন্দলোনগা	ꯑꯟꯗꯂꯣꯟꯒꯥ
অন্দলোনগী	ꯑꯟꯗꯂꯣꯟꯒꯤ
অন্দলোনদা	ꯑꯟꯗꯂꯣꯟꯗꯥ
অন্দস্তের্ন্দিং	ꯑꯟꯗꯁꯇꯦꯔꯟꯗꯤꯡ
অন্দামান	ꯑꯟꯗꯥꯃꯥꯟ
অন্দোলন	ꯑꯟꯗꯣꯂꯟ
অন্দোলনগী	ꯑꯟꯗꯣꯂꯟꯒꯤ
অন্দোলনদা	ꯑꯟꯗꯣꯂꯟꯗꯥ
অন্দোলনবু	ꯑꯟꯗꯣꯂꯟꯕꯨ
অন্দ্র	ꯑꯟꯗꯔ꯭
অন্দ্রো	ꯑꯟꯗꯔꯣ
অন্দ্রোগী	ꯑꯟꯗꯔꯣꯒꯤ
অন্দ্রোনা	ꯑꯟꯗꯔꯣꯅꯥ
অন্ধ	ꯑꯟꯙ
অন্ধ্র	ꯑꯟꯙꯔ꯭
অন্ন	ꯑꯟꯅ
অন্নপুরনা	ꯑꯟꯅꯄꯨꯔꯅꯥ
অন্না	ꯑꯟꯅꯥ
অন্সার	ꯑꯟꯁꯥꯔ
অন্সারি	ꯑꯟꯁꯥꯔꯤ
অন্সু	ꯑꯟꯁꯨ
অন্ৗেবা	ꯑꯟꯤꯦꯕꯥ
অনৱারি	ꯑꯟꯋꯥꯔꯤ
অপ	ꯑꯞ
অপকমিং	ꯑꯞꯀꯃꯤꯡ
অপকা	ꯑꯞꯀꯥ
অপকী	ꯑꯞꯀꯤ
অপকীদমক	ꯑꯞꯀꯤꯗꯃꯛ
অপখ্রেত	ꯑꯄꯈꯔꯦꯇ
অপগ্রেট	ꯑꯞꯒ꯭ꯔꯦꯇ
অপগ্রেদ	ꯑꯞꯒ꯭ꯔꯦꯗ
অপগ্রেদেসন	ꯑꯞꯒ꯭ꯔꯦꯗꯦꯁꯟ
অপঙ	ꯑꯄꯡ
অপঙ্	ꯑꯄꯡ
অপঙ্গী	ꯑꯄꯡꯒꯤ
অপঙ্দা	ꯑꯄꯡꯗꯥ
অপঙ্দি	ꯑꯄꯡꯗꯤ
অপঙ্দু	ꯑꯄꯡꯗꯨ
অপঙ্দুদি	ꯑꯄꯡꯗꯨꯗꯤ
অপঙ্দুবু	ꯑꯄꯡꯗꯨꯕꯨ
অপঙ্দুসু	ꯑꯄꯡꯗꯨꯁꯨ
অপঙ্দো	ꯑꯄꯡꯗꯣ
অপঙ্না	ꯑꯄꯡꯅꯥ
অপঙ্নিদনা	ꯑꯄꯡꯅꯤꯗꯅꯥ
অপঙ্বদি	ꯑꯄꯡꯕꯗꯤ
