অ	ꯑ
অনিদদি	ꯑꯅꯤꯗꯗꯤ
অনিদনা	ꯑꯅꯤꯗꯅꯥ
অনিদসু	ꯑꯅꯤꯗꯁꯨ
অনিদা	ꯑꯅꯤꯗꯥ
অনিদি	ꯑꯅꯤꯗꯤ
অনিদু	ꯑꯅꯤꯗꯨ
অনিদুগা	ꯑꯅꯤꯗꯨꯒꯥ
অনিদুগী	ꯑꯅꯤꯗꯨꯒꯤ
অনিনসু	ꯑꯅꯤꯅꯁꯨ
অনিনা	ꯑꯅꯤꯅꯥ
অনিনি	ꯑꯅꯤꯅꯤ
অনিনে	ꯑꯅꯤꯅꯦ
অনিবু	ꯑꯅꯤꯕꯨ
অনিমক	ꯑꯅꯤꯃꯛ
অনিমক্কী	ꯑꯅꯤꯃꯛꯀꯤ
অনিমক্তা	ꯑꯅꯤꯃꯛꯇꯥ
অনিমক্নসু	ꯑꯅꯤꯃꯛꯅꯁꯨ
অনিমক্না	ꯑꯅꯤꯃꯛꯅꯥ
অনিমখাইদগী	ꯑꯅꯤꯃꯈꯥꯢꯗꯒꯤ
অনিমখাইদা	ꯑꯅꯤꯃꯈꯥꯢꯗꯥ
অনিমখায়রোম	ꯑꯅꯤꯃꯈꯥꯢꯔꯣꯝ
অনিমুক্কী	ꯑꯅꯤꯃꯨꯛꯀꯤ
অনিরক	ꯑꯅꯤꯔꯛ
অনিরকশুবনি	ꯑꯅꯤꯔꯛꯁꯨꯕꯅꯤ
অনিরকশুবা	ꯑꯅꯤꯔꯛꯁꯨꯕꯥ
অনিরকসুবনি	ꯑꯅꯤꯔꯛꯁꯨꯕꯅꯤ
অনিরকসুবা	ꯑꯅꯤꯔꯛꯁꯨꯕꯥ
অনিরোম	ꯑꯅꯤꯔꯣꯝ
অনিরোমগী	ꯑꯅꯤꯔꯣꯝꯒꯤ
অনিরোমদমক	ꯑꯅꯤꯔꯣꯝꯗꯃꯛ
অনিরোমদা	ꯑꯅꯤꯔꯣꯝꯗꯥ
অনিরোমনা	ꯑꯅꯤꯔꯣꯝꯅꯥ
অনিরোমসু	ꯑꯅꯤꯔꯣꯝꯁꯨ
অনিশুবদনা	ꯑꯅꯤꯁꯨꯕꯗꯅꯥ
অনিশুবদা	ꯑꯅꯤꯁꯨꯕꯗꯥ
অনিশুবনা	ꯑꯅꯤꯁꯨꯕꯅꯥ
অনিশুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনিসিগী	ꯑꯅꯤꯁꯤꯒꯤ
অনিসিদা	ꯑꯅꯤꯁꯤꯗꯥ
অনিসিনা	ꯑꯅꯤꯁꯤꯅꯥ
অনিসিবু	ꯑꯅꯤꯁꯤꯕꯨ
অনিসু	ꯑꯅꯤꯁꯨ
অনিসুনা	ꯑꯅꯤꯁꯨꯅꯥ
অনিসুব	ꯑꯅꯤꯁꯨꯕ
অনিসুবগী	ꯑꯅꯤꯁꯨꯕꯒꯤ
অনিসুবদা	ꯑꯅꯤꯁꯨꯕꯗꯥ
অনিসুবনি	ꯑꯅꯤꯁꯨꯕꯅꯤ
অনিসুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনী	ꯑꯅꯤ
অনীংবা	ꯑꯅꯤꯡꯕꯥ
অনীখক	ꯑꯅꯤꯈꯛ
অনীখক্	ꯑꯅꯤꯈꯛ
অনীগা	ꯑꯅꯤꯒꯥ
অনীগী	ꯑꯅꯤꯒꯤ
অনীদং	ꯑꯅꯤꯗꯪ
অনীদগী	ꯑꯅꯤꯗꯒꯤ
অনীদা	ꯑꯅꯤꯗꯥ
অনীদি	ꯑꯅꯤꯗꯤ
অনীদু	ꯑꯅꯤꯗꯨ
অনীদুগী	ꯑꯅꯤꯗꯨꯒꯤ
অনীদুদা	ꯑꯅꯤꯗꯨꯗꯥ
অনীদুদি	ꯑꯅꯤꯗꯨꯗꯤ
অনীদুনা	ꯑꯅꯤꯗꯨꯅꯥ
অনীদুবু	ꯑꯅꯤꯗꯨꯕꯨ
অনীদুসু	ꯑꯅꯤꯗꯨꯁꯨ
অনীদো	ꯑꯅꯤꯗꯣ
অনীনা	ꯑꯅꯤꯅꯥ
অনীবু	ꯑꯅꯤꯕꯨ
অনীবো	ꯑꯅꯤꯕꯣ
অনীমক	ꯑꯅꯤꯃꯛ
অনীমকী	ꯑꯅꯤꯃꯀꯤ
অনীমক্	ꯑꯅꯤꯃꯛ
অনীমক্কী	ꯑꯅꯤꯃꯛꯀꯤ
অনীমক্তগী	ꯑꯅꯤꯃꯛꯇꯒꯤ
অনীমক্তা	ꯑꯅꯤꯃꯛꯇꯥ
অনীমক্না	ꯑꯅꯤꯃꯛꯅꯥ
অনীমক্লা	ꯑꯅꯤꯃꯛꯂꯥ
অনীরক	ꯑꯅꯤꯔꯛ
অনীরক্	ꯑꯅꯤꯔꯛ
অনীরক্তং	ꯑꯅꯤꯔꯛꯇꯪ
অনীশুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনীসি	ꯑꯅꯤꯁꯤ
অনীসিগী	ꯑꯅꯤꯁꯤꯒꯤ
অনীসু	ꯑꯅꯤꯁꯨ
অনেম্বা	ꯑꯅꯦꯝꯕꯥ
অনোক	ꯑꯅꯣꯛ
অনৌ	ꯑꯅꯧ
অনৌব	ꯑꯅꯧꯕ
অনৌবশিং	ꯑꯅꯧꯕꯁꯤꯡ
অনৌবা	ꯑꯅꯧꯕꯥ
অনৌবাা	ꯑꯅꯧꯕꯥ
অনৌবী	ꯑꯅꯧꯕꯤ
অন্দামান	ꯑꯟꯗꯥꯃꯥꯟ
অপকীদমক	ꯑꯞꯀꯤꯗꯃꯛ
অপঙ	ꯑꯄꯪ
অপঙ্	ꯑꯄꯪ
অপঙ্গী	ꯑꯄꯪꯒꯤ
অপঙ্দা	ꯑꯄꯪꯗꯥ
অপঙ্দি	ꯑꯄꯪꯗꯤ
অপঙ্দু	ꯑꯄꯪꯗꯨ
অপঙ্দুদি	ꯑꯄꯪꯗꯨꯗꯤ
অপঙ্দুবু	ꯑꯄꯪꯗꯨꯕꯨ
অপঙ্দুসু	ꯑꯄꯪꯗꯨꯁꯨ
অপঙ্দো	ꯑꯄꯪꯗꯣ
অপঙ্না	ꯑꯄꯪꯅꯥ
অপঙ্নিদনা	ꯑꯄꯪꯅꯤꯗꯅꯥ
অপঙ্বদি	ꯑꯄꯪꯕꯗꯤ
অপঙ্বনা	ꯑꯄꯪꯕꯅꯥ
অপঙ্বা	ꯑꯄꯪꯕꯥ
অপঙ্বী	ꯑꯄꯪꯕꯤ
অপঙ্সু	ꯑꯄꯪꯁꯨ
অপনবশিং	ꯑꯄꯟꯕꯁꯤꯡ
অপনবা	ꯑꯄꯟꯕꯥ
অপনশিং	ꯑꯄꯟꯁꯤꯡ
অপন্দি	ꯑꯄꯟꯗꯤ
অপাইবি	ꯑꯄꯥꯢꯕꯤ
অপাইবী	ꯑꯄꯥꯢꯕꯤ
অপাইবীদুগা	ꯑꯄꯥꯢꯕꯤꯗꯨꯒꯥ
অপাইবীদুনা	ꯑꯄꯥꯢꯕꯤꯗꯨꯅꯥ
অপাইবীদো	ꯑꯄꯥꯢꯕꯤꯗꯣ
অপাইবীসি	ꯑꯄꯥꯢꯕꯤꯁꯤ
অপাক্পা	ꯑꯄꯥꯛꯄꯥ
অপাগী	ꯑꯄꯥꯒꯤ
অপাবা	ꯑꯄꯥꯕꯥ
অপাম	ꯑꯄꯥꯝ
অপাম্	ꯑꯄꯥꯝ
অপাম্বদি	ꯑꯄꯥꯝꯕꯗꯤ
অপাম্বদু	ꯑꯄꯥꯝꯕꯗꯨ
অপাম্বনি	ꯑꯄꯥꯝꯕꯅꯤ
অপাম্বশিং	ꯑꯄꯥꯝꯕꯁꯤꯡ
অপাম্বসু	ꯑꯄꯥꯝꯕꯁꯨ
অপাম্বা	ꯑꯄꯥꯝꯕꯥ
অপায়্	ꯑꯄꯥꯢ
অপায়্বা	ꯑꯄꯥꯢꯕꯥ
অপায়্বীদু	ꯑꯄꯥꯢꯕꯤꯗꯨ
অপিক	ꯑꯄꯤꯛ
অপিকপা	ꯑꯄꯤꯛꯄꯥ
অপিবা	ꯑꯄꯤꯕꯥ
অপিল	ꯑꯄꯤꯜ
অপীক	ꯑꯄꯤꯛ
অপীক্পগী	ꯑꯄꯤꯛꯄꯒꯤ
অপীক্পা	ꯑꯄꯤꯛꯄꯥ
অপুন	ꯑꯄꯨꯟ
অপুনদি	ꯑꯄꯨꯟꯗꯤ
অপুনপা	ꯑꯄꯨꯟꯄꯥ
অপুনব	ꯑꯄꯨꯟꯕ
অপুনবগা	ꯑꯄꯨꯟꯕꯒꯥ
অপুনবগী	ꯑꯄꯨꯟꯕꯒꯤ
অপুনবদা	ꯑꯄꯨꯟꯕꯗꯥ
অপুনবনা	ꯑꯄꯨꯟꯕꯅꯥ
অপুনবা	ꯑꯄꯨꯟꯕꯥ
অপুনবাা	ꯑꯄꯨꯟꯕꯥ
অপুনা	ꯑꯄꯨꯅꯥ
অপুন্নবা	ꯑꯄꯨꯟꯅꯕꯥ
অপুম	ꯑꯄꯨꯝ
অপুম্	ꯑꯄꯨꯝ
অপুম্বা	ꯑꯄꯨꯝꯕꯥ
অপুরবি	ꯑꯄꯨꯔꯕꯤ
অপূনবা	ꯑꯄꯨꯟꯕꯥ
অপূম্বনা	ꯑꯄꯨꯝꯕꯅꯥ
অপূম্বা	ꯑꯄꯨꯝꯕꯥ
অপেন	ꯑꯄꯦꯟ
অপেনবা	ꯑꯄꯦꯟꯕꯥ
অপেন্	ꯑꯄꯦꯟ
অপেন্বা	ꯑꯄꯦꯟꯕꯥ
অপোকপগী	ꯑꯄꯣꯛꯄꯒꯤ
অপোকপা	ꯑꯄꯣꯛꯄꯥ
অপোকপী	ꯑꯄꯣꯛꯄꯤ
অপোকপীগা	ꯑꯄꯣꯛꯄꯤꯒꯥ
অপোক্পী	ꯑꯄꯣꯛꯄꯤ
অপোম্বদু	ꯑꯄꯣꯝꯕꯗꯨ
অপৌ	ꯑꯄꯧ
অফং	ꯑꯐꯪ
অফংবা	ꯑꯐꯪꯕꯥ
অফবনা	ꯑꯐꯕꯅꯥ
অফবা	ꯑꯐꯕꯥ
অফা	ꯑꯐꯥ
অফাউবা	ꯑꯐꯥꯎꯕꯥ
অফাও	ꯑꯐꯥꯎ
অফাওবগী	ꯑꯐꯥꯎꯕꯒꯤ
অফাওবা	ꯑꯐꯥꯎꯕꯥ
অফায়	ꯑꯐꯥꯢ
অফায়্	ꯑꯐꯥꯢ
অফিং	ꯑꯐꯤꯡ
অফোংবা	ꯑꯐꯣꯡꯕꯥ
অবুংঙো	ꯑꯕꯨꯡꯉꯣ
অবুঙো	ꯑꯕꯨꯉꯣ
অবুজম	ꯑꯕꯨꯖꯝ
অবে	ꯑꯕꯦ
অবেম্মা	ꯑꯕꯦꯝꯃꯥ
অবের	ꯑꯕꯦꯔ
অবোক	ꯑꯕꯣꯛ
অবোক্কী	ꯑꯕꯣꯛꯀꯤ
অম	ꯑꯝ
অমকপা	ꯑꯃꯛꯄꯥ
অমক্পা	ꯑꯃꯛꯄꯥ
অমখক	ꯑꯝꯈꯛ
অমখক্কী	ꯑꯝꯈꯛꯀꯤ
অমখক্ত	ꯑꯝꯈꯛꯇ
অমখক্তং	ꯑꯝꯈꯛꯇꯪ
অমখক্তংদা	ꯑꯝꯈꯛꯇꯪꯗꯥ
অমখক্তগী	ꯑꯝꯈꯛꯇꯒꯤ
অমখক্তদা	ꯑꯝꯈꯛꯇꯗꯥ
অমখক্তমক	ꯑꯝꯈꯛꯇꯃꯛ
অমখক্তা	ꯑꯝꯈꯛꯇꯥ
অমখক্না	ꯑꯝꯈꯛꯅꯥ
অমখক্সু	ꯑꯝꯈꯛꯁꯨ
অমগ	ꯑꯝꯒ
অমগগী	ꯑꯝꯒꯒꯤ
অমগদা	ꯑꯝꯒꯗꯥ
অমগনা	ꯑꯝꯒꯅꯥ
অমগনি	ꯑꯝꯒꯅꯤ
অমগসু	ꯑꯝꯒꯁꯨ
অমগা	ꯑꯝꯒꯥ
অমগী	ꯑꯝꯒꯤ
অমগীদমক	ꯑꯝꯒꯤꯗꯃꯛ
অমগীদা	ꯑꯝꯒꯤꯗꯥ
অমগীনা	ꯑꯝꯒꯤꯅꯥ
অমগীনি	ꯑꯝꯒꯤꯅꯤ
অমগীসু	ꯑꯝꯒꯤꯁꯨ
অমগুম	ꯑꯝꯒꯨꯝ
অমগুম্না	ꯑꯝꯒꯨꯝꯅꯥ
অমগুম্বনি	ꯑꯝꯒꯨꯝꯕꯅꯤ
অমগুম্বা	ꯑꯝꯒꯨꯝꯕꯥ
অমতং	ꯑꯝꯇꯪ
অমতংগদু	ꯑꯝꯇꯪꯒꯗꯨ
অমতংদি	ꯑꯝꯇꯪꯗꯤ
অমতনা	ꯑꯝꯇꯅꯥ
অমতম	ꯑꯝꯇꯝ
অমতমক	ꯑꯝꯇꯃꯛ
অমতা	ꯑꯝꯇꯥ
অমত্ত	ꯑꯃꯠꯇ
অমত্তং	ꯑꯃꯠꯇꯪ
অমত্তংবু	ꯑꯃꯠꯇꯪꯕꯨ
অমত্তগা	ꯑꯃꯠꯇꯒꯥ
অমত্তগী	ꯑꯃꯠꯇꯒꯤ
অমত্তদা	ꯑꯃꯠꯇꯗꯥ
অমত্তদি	ꯑꯃꯠꯇꯗꯤ
অমত্তনসু	ꯑꯃꯠꯇꯅꯁꯨ
অমত্তনা	ꯑꯃꯠꯇꯅꯥ
অমত্তনি	ꯑꯃꯠꯇꯅꯤ
অমত্তসু	ꯑꯃꯠꯇꯁꯨ
অমত্তা	ꯑꯃꯠꯇꯥ
অমদ	ꯑꯝꯗ
অমদগী	ꯑꯝꯗꯒꯤ
অমদগীদি	ꯑꯝꯗꯒꯤꯗꯤ
অমদনা	ꯑꯝꯗꯅꯥ
অমদনি	ꯑꯝꯗꯅꯤ
অমদসু	ꯑꯝꯗꯁꯨ
অমদাা	ꯑꯝꯗꯥ
অমদি	ꯑꯝꯗꯤ
অমদী	ꯑꯝꯗꯤ
অমদু	ꯑꯝꯗꯨ
অমদুগা	ꯑꯝꯗꯨꯒꯥ
অমদুনা	ꯑꯝꯗꯨꯅꯥ
অমন	ꯑꯃꯟ
অমনবা	ꯑꯃꯟꯕꯥ
অমনসু	ꯑꯃꯅꯁꯨ
অমনা	ꯑꯝꯅꯥ
অমনি	ꯑꯝꯅꯤ
অমনিনা	ꯑꯝꯅꯤꯅꯥ
অমফাওবা	ꯑꯝꯐꯥꯎꯕꯥ
অমবু	ꯑꯃꯕꯨ
অমবুদি	ꯑꯝꯕꯨꯗꯤ
অমমদা	ꯑꯃꯝꯗꯥ
অমমনা	ꯑꯃꯝꯅꯥ
অমমনি	ꯑꯃꯝꯅꯤ
অমমম	ꯑꯃꯃꯝ
অমমমগী	ꯑꯃꯃꯝꯒꯤ
অমমমতং	ꯑꯃꯃꯝꯇꯪ
অমমমতমক	ꯑꯃꯃꯝꯇꯃꯛ
অমমমতা	ꯑꯃꯃꯝꯇꯥ
অমমমদগী	ꯑꯃꯃꯝꯗꯒꯤ
অমমমদগীনা	ꯑꯃꯃꯝꯗꯒꯤꯅꯥ
অমমমদা	ꯑꯃꯃꯝꯗꯥ
অমমমদি	ꯑꯃꯃꯝꯗꯤ
অমমমনা	ꯑꯃꯃꯝꯅꯥ
অমমমনি	ꯑꯃꯃꯝꯅꯤ
অমমমবু	ꯑꯃꯃꯝꯕꯨ
অমমমম	ꯑꯝꯃꯃꯝ
অমমমসু	ꯑꯝꯃꯝꯁꯨ
অমমম্	ꯑꯃꯃꯝ
অমমম্তদি	ꯑꯃꯃꯝꯇꯗꯤ
অমমম্তা	ꯑꯃꯃꯝꯇꯥ
অমমম্দং	ꯑꯃꯃꯝꯗꯪ
অমমম্দদি	ꯑꯃꯃꯝꯗꯗꯤ
অমমম্দা	ꯑꯃꯃꯝꯗꯥ
অমমা	ꯑꯝꯃꯥ
অমমুক	ꯑꯃꯃꯨꯛ
অমম্বদা	ꯑꯃꯝꯕꯗꯥ
অমম্বনা	ꯑꯃꯝꯕꯅꯥ
অমম্ববু	ꯑꯃꯝꯕꯕꯨ
অমম্বসু	ꯑꯃꯝꯕꯁꯨ
অমম্বা	ꯑꯃꯝꯕꯥ
অমর	ꯑꯃꯔ
অমরোম	ꯑꯝꯔꯣꯝ
অমরোমগী	ꯑꯝꯔꯣꯝꯒꯤ
অমরোমদ	ꯑꯝꯔꯣꯝꯗ
অমরোমদগী	ꯑꯝꯔꯣꯝꯗꯒꯤ
অমরোমদনা	ꯑꯝꯔꯣꯝꯗꯅꯥ
অমরোমদমক	ꯑꯝꯔꯣꯝꯗꯃꯛ
অমরোমদসু	ꯑꯝꯔꯣꯝꯗꯁꯨ
অমরোমদা	ꯑꯝꯔꯣꯝꯗꯥ
অমরোমদি	ꯑꯝꯔꯣꯝꯗꯤ
অমরোমনা	ꯑꯝꯔꯣꯝꯅꯥ
অমরোমসু	ꯑꯝꯔꯣꯝꯁꯨ
অমরোম্দা	ꯑꯃꯔꯣꯝꯗꯥ
অমর্জিৎ	ꯑꯃꯔꯖꯤꯠ
অমশিং	ꯑꯝꯁꯤꯡ
অমসিদা	ꯑꯝꯁꯤꯗꯥ
অমসু	ꯑꯝꯁꯨ
অমসুং	ꯑꯝꯁꯨꯡ
অমসুনি	ꯑꯝꯁꯨꯅꯤ
অমসুুং	ꯑꯝꯁꯨꯡ
অমসূং	ꯑꯝꯁꯨꯡ
অমা	ꯑꯃꯥ
অমাং	ꯑꯃꯥꯡ
অমাংবগী	ꯑꯃꯥꯡꯕꯒꯤ
অমাংবদগী	ꯑꯃꯥꯡꯕꯗꯒꯤ
অমাংবদু	ꯑꯃꯥꯡꯕꯗꯨ
অমাংবশিং	ꯑꯃꯥꯡꯕꯁꯤꯡ
অমাংবশিংগী	ꯑꯃꯥꯡꯕꯁꯤꯡꯒꯤ
অমাংবসিদি	ꯑꯃꯥꯡꯕꯁꯤꯗꯤ
অমাংবা	ꯑꯃꯥꯡꯕꯥ
অমাইবা	ꯑꯃꯥꯢꯕꯥ
অমাইবীশিংনসু	ꯑꯃꯥꯢꯕꯤꯁꯤꯡꯅꯁꯨ
অমাগা	ꯑꯃꯥꯒꯥ
অমাগী	ꯑꯃꯥꯒꯤ
অমাঙ	ꯑꯃꯥꯡ
অমাতরেত	ꯑꯃꯥꯇꯔꯦꯠ
অমানা	ꯑꯃꯥꯅꯥ
অমানি	ꯑꯃꯥꯅꯤ
অমাসু	ꯑꯃꯥꯁꯨ
অমাা	ꯑꯃꯥ
অমিন	ꯑꯃꯤꯟ
অমুং	ꯑꯃꯨꯡ
অমুক	ꯑꯃꯨꯛ
অমুকখক্তং	ꯑꯃꯨꯛꯈꯛꯇꯪ
অমুক্	ꯑꯃꯨꯛ
অমুক্কসু	ꯑꯃꯨꯛꯀꯁꯨ
অমুক্কা	ꯑꯃꯨꯛꯀꯥ
অমুক্তং	ꯑꯃꯨꯛꯇꯪ
অমুক্তংগা	ꯑꯃꯨꯛꯇꯪꯒꯥ
অমুক্তংদি	ꯑꯃꯨꯛꯇꯪꯗꯤ
অমুক্তগা	ꯑꯃꯨꯛꯇꯒꯥ
অমুক্তগী	ꯑꯃꯨꯛꯇꯒꯤ
অমুক্তঙ	ꯑꯃꯨꯛꯇꯪ
অমুক্তদা	ꯑꯃꯨꯛꯇꯗꯥ
অমুক্তদি	ꯑꯃꯨꯛꯇꯗꯤ
অমুক্তশু	ꯑꯃꯨꯛꯇꯁꯨ
অমুক্তা	ꯑꯃꯨꯛꯇꯥ
অমুক্তি	ꯑꯃꯨꯛꯇꯤ
অমুক্তোইবা	ꯑꯃꯨꯛꯇꯣꯢꯕꯥ
অমুক্লক	ꯑꯃꯨꯛꯂꯛ
অমুক্সু	ꯑꯃꯨꯛꯁꯨ
অমুক্হন্না	ꯑꯃꯨꯛꯍꯟꯅꯥ
অমুখক্তং	ꯑꯃꯨꯈꯛꯇꯪ
অমুজাউ	ꯑꯃꯨꯖꯥꯎ
অমুন	ꯑꯃꯨꯟ
অমুন্	ꯑꯃꯨꯟ
অমুন্বা	ꯑꯃꯨꯟꯕꯥ
অমুবা	ꯑꯃꯨꯕꯥ
অমুবী	ꯑꯃꯨꯕꯤ
অমূকহন্না	ꯑꯃꯨꯛꯍꯟꯅꯥ
অমোম	ꯑꯃꯣꯝ
অমোম্	ꯑꯃꯣꯝ
অমোম্দু	ꯑꯃꯣꯝꯗꯨ
অমোম্না	ꯑꯃꯣꯝꯅꯥ
অমোম্সি	ꯑꯃꯣꯝꯁꯤ
অমোৎ	ꯑꯃꯣꯠ
অমোৎপা	ꯑꯃꯣꯠꯄꯥ
অয়ান্বনা	ꯑꯌꯥꯟꯕꯅꯥ
অয়াবা	ꯑꯌꯥꯕꯥ
অয়াম্বনা	ꯑꯌꯥꯝꯕꯅꯥ
অয়াম্বা	ꯑꯌꯥꯝꯕꯥ
অয়ুক	ꯑꯌꯨꯛ
অয়ুক্তগী	ꯑꯌꯨꯛꯇꯒꯤ
অয়ূক	ꯑꯌꯨꯛ
অরংননা	ꯑꯔꯪꯅꯅꯥ
অরাং	ꯑꯔꯥꯡ
অরাংবদু	ꯑꯔꯥꯡꯕꯗꯨ
অরাইবা	ꯑꯔꯥꯢꯕꯥ
অরাউ	ꯑꯔꯥꯎ
অরাও	ꯑꯔꯥꯎ
অরাওবদগী	ꯑꯔꯥꯎꯕꯗꯒꯤ
অরান	ꯑꯔꯥꯟ
অরানবনি	ꯑꯔꯥꯟꯕꯅꯤ
অরানববু	ꯑꯔꯥꯟꯕꯕꯨ
অরানবশিং	ꯑꯔꯥꯟꯕꯁꯤꯡ
অরানবশিংগী	ꯑꯔꯥꯟꯕꯁꯤꯡꯒꯤ
অরানবা	ꯑꯔꯥꯟꯕꯥ
অরান্গা	ꯑꯔꯥꯟꯒꯥ
অরান্বা	ꯑꯔꯥꯟꯕꯥ
অরাপ্পদা	ꯑꯔꯥꯞꯄꯗꯥ
অরাপ্পা	ꯑꯔꯥꯞꯄꯥ
অরাম	ꯑꯔꯥꯝ
অরাম্বমনা	ꯑꯔꯥꯝꯕꯝꯅꯥ
অরায়্বা	ꯑꯔꯥꯢꯕꯥ
অরি	ꯑꯔꯤ
অরিবশিং	ꯑꯔꯤꯕꯁꯤꯡ
অরিবা	ꯑꯔꯤꯕꯥ
অরিবাম	ꯑꯔꯤꯕꯥꯝ
অরীক্পা	ꯑꯔꯤꯛꯄꯥ
অরীবা	ꯑꯔꯤꯕꯥ
অরু	ꯑꯔꯨ
অরুবা	ꯑꯔꯨꯕꯥ
অরুম্বগী	ꯑꯔꯨꯝꯕꯒꯤ
অরুম্বনা	ꯑꯔꯨꯝꯕꯅꯥ
অরুম্বা	ꯑꯔꯨꯝꯕꯥ
অরূম	ꯑꯔꯨꯝ
অরূম্	ꯑꯔꯨꯝ
অরূম্বা	ꯑꯔꯨꯝꯕꯥ
অরেঙ	ꯑꯔꯦꯡ
অরেপ্পা	ꯑꯔꯦꯞꯄꯥ
অরেম্বদা	ꯑꯔꯦꯝꯕꯗꯥ
অরেম্বা	ꯑꯔꯦꯝꯕꯥ
অরৈবা	ꯑꯔꯩꯕꯥ
অরোং	ꯑꯔꯣꯡ
অরোইবগী	ꯑꯔꯣꯢꯕꯒꯤ
অরোইবদনা	ꯑꯔꯣꯢꯕꯗꯅꯥ
অরোইবদা	ꯑꯔꯣꯢꯕꯗꯥ
অরোইবা	ꯑꯔꯣꯢꯕꯥ
অরোন	ꯑꯔꯣꯟ
অরোনবা	ꯑꯔꯣꯟꯕꯥ
অরোবা	ꯑꯔꯣꯕꯥ
অরোমদা	ꯑꯔꯣꯝꯗꯥ
অর্শিবাদ	ꯑꯔꯁꯤꯕꯥꯗ
অলৌবা	ꯑꯂꯧꯕꯥ
অল্লাগী	ꯑꯜꯂꯥꯒꯤ
অশং	ꯑꯁꯪ
অশংবা	ꯑꯁꯪꯕꯥ
অশঙবা	ꯑꯁꯪꯕꯥ
অশত্পা	ꯑꯁꯠꯄꯥ
অশম্বা	ꯑꯁꯝꯕꯥ
অশা	ꯑꯁꯥ
অশাংবদু	ꯑꯁꯥꯡꯕꯗꯨ
অশাংবশিংদু	ꯑꯁꯥꯡꯕꯁꯤꯡꯗꯨ
অশাংবসিনা	ꯑꯁꯥꯡꯕꯁꯤꯅꯥ
অশাংবা	ꯑꯁꯥꯡꯕꯥ
অশাংবীদা	ꯑꯁꯥꯡꯕꯤꯗꯥ
অশাংবীনা	ꯑꯁꯥꯡꯕꯤꯅꯥ
অশাউবা	ꯑꯁꯥꯎꯕꯥ
অশাওবগী	ꯑꯁꯥꯎꯕꯒꯤ
অশাওবনা	ꯑꯁꯥꯎꯕꯅꯥ
অশাওবা	ꯑꯁꯥꯎꯕꯥ
অশাগা	ꯑꯁꯥꯒꯥ
অশাগী	ꯑꯁꯥꯒꯤ
অশানবা	ꯑꯁꯥꯟꯕꯥ
অশাবদু	ꯑꯁꯥꯕꯗꯨ
অশাবনা	ꯑꯁꯥꯕꯅꯥ
অশাবা	ꯑꯁꯥꯕꯥ
অশাশিংগী	ꯑꯁꯥꯁꯤꯡꯒꯤ
অশাশিংদা	ꯑꯁꯥꯁꯤꯡꯗꯥ
অশি	ꯑꯁꯤ
অশিং	ꯑꯁꯤꯡ
অশিংবগী	ꯑꯁꯤꯡꯕꯒꯤ
অশিংবদু	ꯑꯁꯤꯡꯕꯗꯨ
অশিংবদো	ꯑꯁꯤꯡꯕꯗꯣ
অশিংবনা	ꯑꯁꯤꯡꯕꯅꯥ
অশিংবনি	ꯑꯁꯤꯡꯕꯅꯤ
অশিংবনিনা	ꯑꯁꯤꯡꯕꯅꯤꯅꯥ
অশিংবা	ꯑꯁꯤꯡꯕꯥ
অশিংবী	ꯑꯁꯤꯡꯕꯤ
অশিবগী	ꯑꯁꯤꯕꯒꯤ
অশিবগুম	ꯑꯁꯤꯕꯒꯨꯝ
অশিবগুম্	ꯑꯁꯤꯕꯒꯨꯝ
অশিবগুম্না	ꯑꯁꯤꯕꯒꯨꯝꯅꯥ
অশিবতনা	ꯑꯁꯤꯕꯇꯅꯥ
অশিবদুগী	ꯑꯁꯤꯕꯗꯨꯒꯤ
অশিবদূ	ꯑꯁꯤꯕꯗꯨ
অশিবনি	ꯑꯁꯤꯕꯅꯤ
অশিবশিং	ꯑꯁꯤꯕꯁꯤꯡ
অশিবা	ꯑꯁꯤꯕꯥ
অশির্বাদ	ꯑꯁꯤꯔꯕꯥꯗ
অশুক	ꯑꯁꯨꯛ
অশুকপা	ꯑꯁꯨꯛꯄꯥ
অশুক্	ꯑꯁꯨꯛ
অশুক্কি	ꯑꯁꯨꯛꯀꯤ
অশুক্কী	ꯑꯁꯨꯛꯀꯤ
অশুক্পা	ꯑꯁꯨꯛꯄꯥ
অশুপ্পগী	ꯑꯁꯨꯞꯄꯒꯤ
অশুবদা	ꯑꯁꯨꯕꯗꯥ
অশুববু	ꯑꯁꯨꯕꯕꯨ
অশুম	ꯑꯁꯨꯝ
অশুম্না	ꯑꯁꯨꯝꯅꯥ
অশেংনা	ꯑꯁꯦꯡꯅꯥ
অশেংবদু	ꯑꯁꯦꯡꯕꯗꯨ
অশেংবদুনা	ꯑꯁꯦꯡꯕꯗꯨꯅꯥ
অশেংবনি	ꯑꯁꯦꯡꯕꯅꯤ
অশেংবা	ꯑꯁꯦꯡꯕꯥ
অশেংবী	ꯑꯁꯦꯡꯕꯤ
অশেম	ꯑꯁꯦꯝ
অশোই	ꯑꯁꯣꯢ
অশোইবশিং	ꯑꯁꯣꯢꯕꯁꯤꯡ
অশোইবা	ꯑꯁꯣꯢꯕꯥ
অশোক	ꯑꯁꯣꯛ
