অ	ꯑ
অথুবা	ꯑꯊꯨꯕꯥ
অথুম	ꯑꯊꯨꯃ
অথুম্	ꯑꯊꯨꯝ
অথুম্নগা	ꯑꯊꯨꯝꯅꯒꯥ
অথুৱন	ꯑꯊꯨꯋꯅ
অথুৱান	ꯑꯊꯨꯋꯥꯅ
অথুৱালে	ꯑꯊꯨꯋꯥꯂꯦ
অথূপ্পা	ꯑꯊꯨꯞꯄꯥ
অথেংনবদা	ꯑꯊꯦꯪꯅꯕꯗꯥ
অথেংবদা	ꯑꯊꯦꯪꯕꯗꯥ
অথেংবা	ꯑꯊꯦꯪꯕꯥ
অথেঙ্বদা	ꯑꯊꯦꯡꯕꯗꯥ
অথেঙ্বা	ꯑꯊꯦꯡꯕꯥ
অথোংবা	ꯑꯊꯣꯪꯕꯥ
অথোই	ꯑꯊꯣꯏ
অথোইবনা	ꯑꯊꯣꯏꯕꯅꯥ
অথোইবনি	ꯑꯊꯣꯏꯕꯅꯤ
অথোইবা	ꯑꯊꯣꯏꯕꯥ
অথোকপম	ꯑꯊꯣꯀꯄꯃ
অথোকপমগী	ꯑꯊꯣꯀꯄꯃꯒꯤ
অথোকপমদা	ꯑꯊꯣꯀꯄꯃꯗꯥ
অথোকপমনচিংবা	ꯑꯊꯣꯀꯄꯃꯅꯆꯤꯪꯕꯥ
অথোকপমনা	ꯑꯊꯣꯀꯄꯃꯅꯥ
অথোন	ꯑꯊꯣꯅ
অথোরিতনা	ꯑꯊꯣꯔꯤꯇꯅꯥ
অথোরিতিগী	ꯑꯊꯣꯔꯤꯇꯤꯒꯤ
অথোরিতিদা	ꯑꯊꯣꯔꯤꯇꯤꯗꯥ
অথোরিতিশিংগী	ꯑꯊꯣꯔꯤꯇꯤꯁꯤꯪꯒꯤ
অথোৱান	ꯑꯊꯣꯋꯥꯅ
অথৌ	ꯑꯊꯧ
অথৌবনা	ꯑꯊꯧꯕꯅꯥ
অথৌববু	ꯑꯊꯧꯕꯕꯨ
অথৌবশিং	ꯑꯊꯧꯕꯁꯤꯪ
অথৌবশিংগী	ꯑꯊꯧꯕꯁꯤꯪꯒꯤ
অথৌবশিংদা	ꯑꯊꯧꯕꯁꯤꯪꯗꯥ
অথৌবশিংনা	ꯑꯊꯧꯕꯁꯤꯪꯅꯥ
অথৌবশিংবু	ꯑꯊꯧꯕꯁꯤꯪꯕꯨ
অথৌবা	ꯑꯊꯧꯕꯥ
অথৌবাশিং	ꯑꯊꯧꯕꯥꯁꯤꯪ
অথৌবি	ꯑꯊꯧꯕꯤ
অথৌশিং	ꯑꯊꯧꯁꯤꯪ
অথৌশিংনা	ꯑꯊꯧꯁꯤꯪꯅꯥ
অথৱালেনা	ꯑꯊꯋꯥꯂꯦꯅꯥ
অদগী	ꯑꯗꯒꯤ
অদনান	ꯑꯗꯅꯥꯅ
অদবানি	ꯑꯗꯕꯥꯅꯤ
অদবানিনচিংবা	ꯑꯗꯕꯥꯅꯤꯅꯆꯤꯪꯕꯥ
অদবৈতা	ꯑꯗꯕꯩꯇꯥ
অদভেতা	ꯑꯗꯚꯦꯇꯥ
অদর	ꯑꯗꯔ
অদর্স	ꯑꯗꯔ্ꯁ
অদা	ꯑꯗꯥ
অদানানা	ꯑꯗꯥꯅꯥꯅꯥ
অদানি	ꯑꯗꯥꯅꯤ
অদানিগা	ꯑꯗꯥꯅꯤꯒꯥ
অদানিনা	ꯑꯗꯥꯅꯤꯅꯥ
অদানোম	ꯑꯗꯥꯅꯣꯃ
অদারি	ꯑꯗꯥꯔꯤ
অদালট	ꯑꯗꯥꯂꯇ
অদালটকী	ꯑꯗꯥꯂꯇꯀꯤ
অদালটসু	ꯑꯗꯥꯂꯇꯁꯨ
অদালত	ꯑꯗꯥꯂꯇ
অদিতি	ꯑꯗꯤꯇꯤ
অদিতিনা	ꯑꯗꯤꯇꯤꯅꯥ
অদিত্য	ꯑꯗꯤꯠꯌ
অদিত্যনাথ	ꯑꯗꯤꯠꯌꯅꯥꯊ
অদিত্যনাথকী	ꯑꯗꯤꯠꯌꯅꯥꯊꯀꯤ
অদিত্যনাথন	ꯑꯗꯤꯠꯌꯅꯥꯊꯅ
অদিত্যনাথনচিংবা	ꯑꯗꯤꯠꯌꯅꯥꯊꯅꯆꯤꯪꯕꯥ
অদিত্যনাথনা	ꯑꯗꯤꯠꯌꯅꯥꯊꯅꯥ
অদিত্যনাথসু	ꯑꯗꯤꯠꯌꯅꯥꯊꯁꯨ
অদিত্যা	ꯑꯗꯤꯠꯌꯥ
অদিত্যানাথ	ꯑꯗꯤꯠꯌꯥꯅꯥꯊ
অদিত্যানাথনা	ꯑꯗꯤꯠꯌꯥꯅꯥꯊꯅꯥ
অদিপ	ꯑꯗꯤꯄ
অদিবাসি	ꯑꯗꯤꯕꯥꯁꯤ
অদিল	ꯑꯗꯤꯂ
অদু	ꯑꯗꯨ
অদুই	ꯑꯗꯨꯏ
অদুইনা	ꯑꯗꯨꯏꯅꯥ
অদুওইনমক	ꯑꯗꯨꯑꯣꯏꯅꯃꯀ
অদুক	ꯑꯗꯨꯀ
অদুকা	ꯑꯗꯨꯀꯥ
অদুক্	ꯑꯗꯨꯛ
অদুক্কী	ꯑꯗꯨꯛꯀꯤ
অদুখক্তদা	ꯑꯗꯨꯈꯛꯇꯗꯥ
অদুখক্তা	ꯑꯗꯨꯈꯛꯇꯥ
অদুগ	ꯑꯗꯨꯒ
অদুগনা	ꯑꯗꯨꯒꯅꯥ
অদুগা	ꯑꯗꯨꯒꯥ
অদুগি	ꯑꯗꯨꯒꯤ
অদুগী	ꯑꯗꯨꯒꯤ
অদুগীদমক	ꯑꯗꯨꯒꯤꯗꯃꯀ
অদুগীদমকক	ꯑꯗꯨꯒꯤꯗꯃꯀꯀ
অদুগীদমকসু	ꯑꯗꯨꯒꯤꯗꯃꯀꯁꯨ
অদুগীদমক্তবু	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯕꯨ
অদুগীদমক্তসু	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯁꯨ
অদুগীদমক্তা	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯥ
অদুগীসু	ꯑꯗꯨꯒꯤꯁꯨ
অদুগুম্না	ꯑꯗꯨꯒꯨꯝꯅꯥ
অদুগুম্বা	ꯑꯗꯨꯒꯨꯝꯕꯥ
অদুঙৈ	ꯑꯗꯨꯉꯩ
অদুঙৈগী	ꯑꯗꯨꯉꯩꯒꯤ
অদুতংদি	ꯑꯗꯨꯇꯪꯗꯤ
অদুতদি	ꯑꯗꯨꯇꯗꯤ
অদুতনি	ꯑꯗꯨꯇꯅꯤ
অদুদ	ꯑꯗꯨꯗ
অদুদগী	ꯑꯗꯨꯗꯒꯤ
অদুদগীদি	ꯑꯗꯨꯗꯒꯤꯗꯤ
অদুদগীনি	ꯑꯗꯨꯗꯒꯤꯅꯤ
অদুদগীসু	ꯑꯗꯨꯗꯒꯤꯁꯨ
অদুদদি	ꯑꯗꯨꯗꯗꯤ
অদুদনা	ꯑꯗꯨꯗꯅꯥ
অদুদসু	ꯑꯗꯨꯗꯁꯨ
অদুদা	ꯑꯗꯨꯗꯥ
অদুদাা	ꯑꯗꯨꯗꯥꯥ
অদুদি	ꯑꯗꯨꯗꯤ
অদুদুনা	ꯑꯗꯨꯗꯨꯅꯥ
অদুদৈ	ꯑꯗꯨꯗꯩ
অদুদৈদি	ꯑꯗꯨꯗꯩꯗꯤ
অদুন	ꯑꯗꯨꯅ
অদুনদি	ꯑꯗꯨꯅꯗꯤ
অদুননি	ꯑꯗꯨꯅꯅꯤ
অদুনা	ꯑꯗꯨꯅꯥ
অদুনি	ꯑꯗꯨꯅꯤ
অদুনিমহাত্মা	ꯑꯗꯨꯅꯤꯃꯍꯥꯠꯃꯥ
অদুনোভনা	ꯑꯗꯨꯅꯣꯚꯅꯥ
অদুবু	ꯑꯗꯨꯕꯨ
অদুবুদি	ꯑꯗꯨꯕꯨꯗꯤ
অদুবুনা	ꯑꯗꯨꯕꯨꯅꯥ
অদুবুনি	ꯑꯗꯨꯕꯨꯅꯤ
অদুবুসু	ꯑꯗꯨꯕꯨꯁꯨ
অদুবুু	ꯑꯗꯨꯕꯨꯨ
অদুবূ	ꯑꯗꯨꯕꯨ
অদুম	ꯑꯗꯨꯃ
অদুমওইনমক	ꯑꯗꯨꯃꯑꯣꯏꯅꯃꯀ
অদুমক	ꯑꯗꯨꯃꯀ
অদুমকপু	ꯑꯗꯨꯃꯀꯄꯨ
অদুমক্	ꯑꯗꯨꯃꯛ
অদুমক্কী	ꯑꯗꯨꯃꯛꯀꯤ
অদুমক্তদগী	ꯑꯗꯨꯃꯛꯇꯗꯒꯤ
অদুমক্তদসু	ꯑꯗꯨꯃꯛꯇꯗꯁꯨ
অদুমক্তদা	ꯑꯗꯨꯃꯛꯇꯗꯥ
অদুমক্তনা	ꯑꯗꯨꯃꯛꯇꯅꯥ
অদুমক্তা	ꯑꯗꯨꯃꯛꯇꯥ
অদুমক্পু	ꯑꯗꯨꯃꯛꯄꯨ
অদুমা	ꯑꯗꯨꯃꯥ
অদুম্	ꯑꯗꯨꯝ
অদুম্নদি	ꯑꯗꯨꯝꯅꯗꯤ
অদুম্না	ꯑꯗꯨꯝꯅꯥ
অদুম্মক	ꯑꯗꯨꯝꯃꯀ
অদুম্মকনি	ꯑꯗꯨꯝꯃꯀꯅꯤ
অদুম্মকপু	ꯑꯗꯨꯝꯃꯀꯄꯨ
অদুসু	ꯑꯗꯨꯁꯨ
অদুুগা	ꯑꯗꯨꯨꯒꯥ
অদুুদা	ꯑꯗꯨꯨꯗꯥ
অদুুদি	ꯑꯗꯨꯨꯗꯤ
অদুুবু	ꯑꯗꯨꯨꯕꯨ
অদুূগী	ꯑꯗꯨꯨꯒꯤ
অদুৱাইদকা	ꯑꯗꯨꯋꯥꯏꯗꯀꯥ
অদুৱাইদদি	ꯑꯗꯨꯋꯥꯏꯗꯗꯤ
অদুৱাইদা	ꯑꯗꯨꯋꯥꯏꯗꯥ
অদুৱায়্দা	ꯑꯗꯨꯋꯥꯌ্ꯗꯥ
অদূ	ꯑꯗꯨ
অদূগা	ꯑꯗꯨꯒꯥ
অদূগী	ꯑꯗꯨꯒꯤ
অদূদা	ꯑꯗꯨꯗꯥ
অদো	ꯑꯗꯣ
অদোম	ꯑꯗꯣꯃ
অদোমগী	ꯑꯗꯣꯃꯒꯤ
অদোমদা	ꯑꯗꯣꯃꯗꯥ
অদোমনা	ꯑꯗꯣꯃꯅꯥ
অদোমসু	ꯑꯗꯣꯃꯁꯨ
অদোম্গী	ꯑꯗꯣꯝꯒꯤ
অদোম্দা	ꯑꯗꯣꯝꯗꯥ
অদোম্না	ꯑꯗꯣꯝꯅꯥ
অদ্দা	ꯑꯗ্ꯗꯥ
অদ্দু	ꯑꯗ্ꯗꯨ
অদৱাইগী	ꯑꯗꯋꯥꯏꯒꯤ
অধক্ষা	ꯑꯙꯛꯁꯥ
অধক্ষ্য	ꯑꯙꯛꯁ্ꯌ
অধা	ꯑꯙꯥ
অধানোম	ꯑꯙꯥꯅꯣꯃ
অধামি	ꯑꯙꯥꯃꯤ
অধার	ꯑꯙꯥꯔ
অধারগা	ꯑꯙꯥꯔꯒꯥ
অধারদা	ꯑꯙꯥꯔꯗꯥ
অধারশিং	ꯑꯙꯥꯔꯁꯤꯪ
অধিকার	ꯑꯙꯤꯀꯥꯔ
অধিকারনি	ꯑꯙꯤꯀꯥꯔꯅꯤ
অধিকারি	ꯑꯙꯤꯀꯥꯔꯤ
অধিকারিগী	ꯑꯙꯤꯀꯥꯔꯤꯒꯤ
অধিকারিনা	ꯑꯙꯤꯀꯥꯔꯤꯅꯥ
অধিকারিবু	ꯑꯙꯤꯀꯥꯔꯤꯕꯨ
অধিকারিময়ুম	ꯑꯙꯤꯀꯥꯔꯤꯃꯌꯨꯃ
অধির	ꯑꯙꯤꯔ
অধিল	ꯑꯙꯤꯂ
অধ্যক্ষ	ꯑꯙ্ꯌꯛꯁ
অধ্যক্ষগী	ꯑꯙ্ꯌꯛꯁꯒꯤ
অধ্যক্ষনা	ꯑꯙ্ꯌꯛꯁꯅꯥ
অধ্যক্ষশিং	ꯑꯙ্ꯌꯛꯁꯁꯤꯪ
অধ্যক্ষা	ꯑꯙ্ꯌꯛꯁꯥ
অন	ꯑꯅ
অনং	ꯑꯅꯪ
অনইমপ্লোইমেন্ট	ꯑꯅꯏꯃꯞꯂꯣꯏꯃꯦꯟꯇ
অনএকাদমিগুম্বা	ꯑꯅꯑꯦꯀꯥꯗꯃꯤꯒꯨꯝꯕꯥ
অনওর্গনাইজ	ꯑꯅꯑꯣꯔ্ꯒꯅꯥꯏꯖ
অনকপদা	ꯑꯅꯀꯄꯗꯥ
অনকিট	ꯑꯅꯀꯤꯇ
অনকিতা	ꯑꯅꯀꯤꯇꯥ
অনক্পদা	ꯑꯅꯛꯄꯗꯥ
অনচলিক	ꯑꯅꯆꯂꯤꯀ
অনজান	ꯑꯅꯖꯥꯅ
অনজুমান	ꯑꯅꯖꯨꯃꯥꯅ
অনজুমানগী	ꯑꯅꯖꯨꯃꯥꯅꯒꯤ
অনজুমানদা	ꯑꯅꯖꯨꯃꯥꯅꯗꯥ
অনটেদ	ꯑꯅꯇꯦꯗ
অনতাজ	ꯑꯅꯇꯥꯖ
অনতিওদয়া	ꯑꯅꯇꯤꯑꯣꯗꯌꯥ
অনতিল	ꯑꯅꯇꯤꯂ
অনতিলনা	ꯑꯅꯇꯤꯂꯅꯥ
অনতিয়ো	ꯑꯅꯇꯤꯌꯣ
অনত্রিক	ꯑꯅꯠꯔꯤꯀ
অনতয়ো	ꯑꯅꯇꯌꯣ
অনদর	ꯑꯅꯗꯔ
অনন্ট	ꯑꯅꯟꯇ
অনন্তনাক	ꯑꯅꯟꯇꯅꯥꯀ
অনন্তনাগ	ꯑꯅꯟꯇꯅꯥꯒ
অনন্দ	ꯑꯅꯟꯗ
অনন্দকুমারনা	ꯑꯅꯟꯗꯀꯨꯃꯥꯔꯅꯥ
অনন্দগী	ꯑꯅꯟꯗꯒꯤ
অনন্দদা	ꯑꯅꯟꯗꯗꯥ
অনন্দদিবেন	ꯑꯅꯟꯗꯗꯤꯕꯦꯅ
অনন্দনা	ꯑꯅꯟꯗꯅꯥ
অনন্দা	ꯑꯅꯟꯗꯥ
অনন্দিবেন	ꯑꯅꯟꯗꯤꯕꯦꯅ
অনপাক	ꯑꯅꯄꯥꯀ
অনপুরনা	ꯑꯅꯄꯨꯔꯅꯥ
অনবা	ꯑꯅꯕꯥ
অনলোক	ꯑꯅꯂꯣꯀ
অনলোক্কী	ꯑꯅꯂꯣꯛꯀꯤ
অনশু	ꯑꯅꯁꯨ
অনষ্টার	ꯑꯅꯁ্ꯇꯥꯔ
অনসম	ꯑꯅꯁꯃ
অনসানগী	ꯑꯅꯁꯥꯅꯒꯤ
অনসু	ꯑꯅꯁꯨ
অনসেক্যুরদ	ꯑꯅꯁꯦꯛꯌꯨꯔꯗ
অনা	ꯑꯅꯥ
অনাগী	ꯑꯅꯥꯒꯤ
অনাদলে	ꯑꯅꯥꯗꯂꯦ
অনাদা	ꯑꯅꯥꯗꯥ
অনাবগী	ꯑꯅꯥꯕꯒꯤ
অনাবদগী	ꯑꯅꯥꯕꯗꯒꯤ
অনাবদা	ꯑꯅꯥꯕꯗꯥ
অনাবদুগী	ꯑꯅꯥꯕꯗꯨꯒꯤ
অনাবনচিংবা	ꯑꯅꯥꯕꯅꯆꯤꯪꯕꯥ
অনাবনা	ꯑꯅꯥꯕꯅꯥ
অনাবশিং	ꯑꯅꯥꯕꯁꯤꯪ
অনাবশিংগসু	ꯑꯅꯥꯕꯁꯤꯪꯒꯁꯨ
অনাবশিংগা	ꯑꯅꯥꯕꯁꯤꯪꯒꯥ
অনাবশিংগী	ꯑꯅꯥꯕꯁꯤꯪꯒꯤ
অনাবশিংগীদমক	ꯑꯅꯥꯕꯁꯤꯪꯒꯤꯗꯃꯀ
অনাবশিংদগী	ꯑꯅꯥꯕꯁꯤꯪꯗꯒꯤ
অনাবশিংদসু	ꯑꯅꯥꯕꯁꯤꯪꯗꯁꯨ
অনাবশিংদা	ꯑꯅꯥꯕꯁꯤꯪꯗꯥ
অনাবশিংদি	ꯑꯅꯥꯕꯁꯤꯪꯗꯤ
অনাবশিংনা	ꯑꯅꯥꯕꯁꯤꯪꯅꯥ
অনাবশিংবু	ꯑꯅꯥꯕꯁꯤꯪꯕꯨ
অনাবসি	ꯑꯅꯥꯕꯁꯤ
অনাবা	ꯑꯅꯥꯕꯥ
অনাবীদূ	ꯑꯅꯥꯕꯤꯗꯨ
অনাবীনা	ꯑꯅꯥꯕꯤꯅꯥ
অনামুল্লাহ	ꯑꯅꯥꯃꯨꯜꯂꯥꯍ
অনাল	ꯑꯅꯥꯂ
অনালোক্কী	ꯑꯅꯥꯂꯣꯛꯀꯤ
অনাশিং	ꯑꯅꯥꯁꯤꯪ
অনি	ꯑꯅꯤ
অনিংবদা	ꯑꯅꯤꯪꯕꯗꯥ
অনিংবসিনা	ꯑꯅꯤꯪꯕꯁꯤꯅꯥ
অনিংবা	ꯑꯅꯤꯪꯕꯥ
অনিখক	ꯑꯅꯤꯈꯀ
অনিখক্কী	ꯑꯅꯤꯈꯛꯀꯤ
অনিখক্তমক	ꯑꯅꯤꯈꯛꯇꯃꯀ
অনিখক্তা	ꯑꯅꯤꯈꯛꯇꯥ
অনিখক্তী	ꯑꯅꯤꯈꯛꯇꯤ
অনিগা	ꯑꯅꯤꯒꯥ
অনিগী	ꯑꯅꯤꯒꯤ
অনিগীনা	ꯑꯅꯤꯒꯤꯅꯥ
অনিটা	ꯑꯅꯤꯇꯥ
অনিতমক	ꯑꯅꯤꯇꯃꯀ
অনিতা	ꯑꯅꯤꯇꯥ
অনিদগী	ꯑꯅꯤꯗꯒꯤ
অনিদগীনা	ꯑꯅꯤꯗꯒꯤꯅꯥ
অনিদদি	ꯑꯅꯤꯗꯗꯤ
অনিদনা	ꯑꯅꯤꯗꯅꯥ
অনিদসু	ꯑꯅꯤꯗꯁꯨ
অনিদা	ꯑꯅꯤꯗꯥ
অনিদি	ꯑꯅꯤꯗꯤ
অনিদু	ꯑꯅꯤꯗꯨ
অনিদুগা	ꯑꯅꯤꯗꯨꯒꯥ
অনিদুগী	ꯑꯅꯤꯗꯨꯒꯤ
অনিনসু	ꯑꯅꯤꯅꯁꯨ
অনিনা	ꯑꯅꯤꯅꯥ
অনিনি	ꯑꯅꯤꯅꯤ
অনিনে	ꯑꯅꯤꯅꯦ
অনিবু	ꯑꯅꯤꯕꯨ
অনিমক	ꯑꯅꯤꯃꯀ
অনিমক্কী	ꯑꯅꯤꯃꯛꯀꯤ
অনিমক্তা	ꯑꯅꯤꯃꯛꯇꯥ
অনিমক্নসু	ꯑꯅꯤꯃꯛꯅꯁꯨ
অনিমক্না	ꯑꯅꯤꯃꯛꯅꯥ
অনিমখাইদগী	ꯑꯅꯤꯃꯈꯥꯏꯗꯒꯤ
অনিমখাইদা	ꯑꯅꯤꯃꯈꯥꯏꯗꯥ
অনিমখায়রোম	ꯑꯅꯤꯃꯈꯥꯌꯔꯣꯃ
অনিমুক্কী	ꯑꯅꯤꯃꯨꯛꯀꯤ
অনিরক	ꯑꯅꯤꯔꯀ
অনিরকশুবনি	ꯑꯅꯤꯔꯀꯁꯨꯕꯅꯤ
অনিরকশুবা	ꯑꯅꯤꯔꯀꯁꯨꯕꯥ
অনিরকসুবনি	ꯑꯅꯤꯔꯀꯁꯨꯕꯅꯤ
অনিরকসুবা	ꯑꯅꯤꯔꯀꯁꯨꯕꯥ
অনিরবন	ꯑꯅꯤꯔꯕꯅ
অনিরোম	ꯑꯅꯤꯔꯣꯃ
অনিরোমগী	ꯑꯅꯤꯔꯣꯃꯒꯤ
অনিরোমদমক	ꯑꯅꯤꯔꯣꯃꯗꯃꯀ
অনিরোমদা	ꯑꯅꯤꯔꯣꯃꯗꯥ
অনিরোমনা	ꯑꯅꯤꯔꯣꯃꯅꯥ
অনিরোমসু	ꯑꯅꯤꯔꯣꯃꯁꯨ
অনিল	ꯑꯅꯤꯂ
অনিশুবদনা	ꯑꯅꯤꯁꯨꯕꯗꯅꯥ
অনিশুবদা	ꯑꯅꯤꯁꯨꯕꯗꯥ
অনিশুবনা	ꯑꯅꯤꯁꯨꯕꯅꯥ
অনিশুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনিসরকসুবা	ꯑꯅꯤꯁꯔꯀꯁꯨꯕꯥ
অনিসিগী	ꯑꯅꯤꯁꯤꯒꯤ
অনিসিদা	ꯑꯅꯤꯁꯤꯗꯥ
অনিসিনা	ꯑꯅꯤꯁꯤꯅꯥ
অনিসিবু	ꯑꯅꯤꯁꯤꯕꯨ
অনিসু	ꯑꯅꯤꯁꯨ
অনিসুনা	ꯑꯅꯤꯁꯨꯅꯥ
অনিসুব	ꯑꯅꯤꯁꯨꯕ
অনিসুবগী	ꯑꯅꯤꯁꯨꯕꯒꯤ
অনিসুবদা	ꯑꯅꯤꯁꯨꯕꯗꯥ
অনিসুবনি	ꯑꯅꯤꯁꯨꯕꯅꯤ
অনিসুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনি০০	ꯑꯅꯤ꯰꯰
অনি০০০	ꯑꯅꯤ꯰꯰꯰
অনি০১২	ꯑꯅꯤ꯰꯱꯲
অনি১	ꯑꯅꯤ꯱
অনি২	ꯑꯅꯤ꯲
অনি৪	ꯑꯅꯤ꯴
অনি৭	ꯑꯅꯤ꯷
অনি৮	ꯑꯅꯤ꯸
অনিৰুসুন্তীগী	ꯑꯅꯤৰꯨꯁꯨꯟꯇꯤꯒꯤ
অনী	ꯑꯅꯤ
অনীংবা	ꯑꯅꯤꯪꯕꯥ
অনীখক	ꯑꯅꯤꯈꯀ
অনীখক্	ꯑꯅꯤꯈꯛ
অনীগা	ꯑꯅꯤꯒꯥ
অনীগী	ꯑꯅꯤꯒꯤ
অনীদং	ꯑꯅꯤꯗꯪ
অনীদগী	ꯑꯅꯤꯗꯒꯤ
অনীদা	ꯑꯅꯤꯗꯥ
অনীদি	ꯑꯅꯤꯗꯤ
অনীদু	ꯑꯅꯤꯗꯨ
অনীদুগী	ꯑꯅꯤꯗꯨꯒꯤ
অনীদুদা	ꯑꯅꯤꯗꯨꯗꯥ
অনীদুদি	ꯑꯅꯤꯗꯨꯗꯤ
অনীদুনা	ꯑꯅꯤꯗꯨꯅꯥ
অনীদুবু	ꯑꯅꯤꯗꯨꯕꯨ
অনীদুসু	ꯑꯅꯤꯗꯨꯁꯨ
অনীদো	ꯑꯅꯤꯗꯣ
অনীনা	ꯑꯅꯤꯅꯥ
অনীবু	ꯑꯅꯤꯕꯨ
অনীবো	ꯑꯅꯤꯕꯣ
অনীমক	ꯑꯅꯤꯃꯀ
অনীমকী	ꯑꯅꯤꯃꯀꯤ
অনীমক্	ꯑꯅꯤꯃꯛ
অনীমক্কী	ꯑꯅꯤꯃꯛꯀꯤ
অনীমক্তগী	ꯑꯅꯤꯃꯛꯇꯒꯤ
অনীমক্তা	ꯑꯅꯤꯃꯛꯇꯥ
অনীমক্না	ꯑꯅꯤꯃꯛꯅꯥ
অনীমক্লা	ꯑꯅꯤꯃꯛꯂꯥ
অনীরক	ꯑꯅꯤꯔꯀ
অনীরক্	ꯑꯅꯤꯔꯛ
অনীরক্তং	ꯑꯅꯤꯔꯛꯇꯪ
অনীশুবা	ꯑꯅꯤꯁꯨꯕꯥ
অনীসি	ꯑꯅꯤꯁꯤ
অনীসিগী	ꯑꯅꯤꯁꯤꯒꯤ
অনীসু	ꯑꯅꯤꯁꯨ
অনু	ꯑꯅꯨ
অনুজ	ꯑꯅꯨꯖ
অনুপম	ꯑꯅꯨꯄꯃ
অনুপমনা	ꯑꯅꯨꯄꯃꯅꯥ
অনুপামাদি	ꯑꯅꯨꯄꯥꯃꯥꯗꯤ
অনুব	ꯑꯅꯨꯕ
অনুরগা	ꯑꯅꯨꯔꯒꯥ
অনুরাক	ꯑꯅꯨꯔꯥꯀ
অনুরাখ	ꯑꯅꯨꯔꯥꯈ
অনুরাগ	ꯑꯅꯨꯔꯥꯒ
অনুরাগনা	ꯑꯅꯨꯔꯥꯒꯅꯥ
অনেম্বা	ꯑꯅꯦꯝꯕꯥ
অনোক	ꯑꯅꯣꯀ
অনৌ	ꯑꯅꯧ
অনৌব	ꯑꯅꯧꯕ
অনৌবশিং	ꯑꯅꯧꯕꯁꯤꯪ
অনৌবা	ꯑꯅꯧꯕꯥ
অনৌবাা	ꯑꯅꯧꯕꯥꯥ
অনৌবী	ꯑꯅꯧꯕꯤ
অন্টরজাতিগী	ꯑꯟꯇꯔꯖꯥꯇꯤꯒꯤ
অন্তনাগ	ꯑꯟꯇꯅꯥꯒ
অন্তরজাতিগী	ꯑꯟꯇꯔꯖꯥꯇꯤꯒꯤ
অন্তাজ	ꯑꯟꯇꯥꯖ
অন্তাজখানসু	ꯑꯟꯇꯥꯖꯈꯥꯅꯁꯨ
অন্তাজনা	ꯑꯟꯇꯥꯖꯅꯥ
অন্তারা	ꯑꯟꯇꯥꯔꯥ
অন্তাস	ꯑꯟꯇꯥꯁ
অন্তিননা	ꯑꯟꯇꯤꯅꯅꯥ
অন্তিল	ꯑꯟꯇꯤꯂ
অন্তোদ্যা	ꯑꯟꯇꯣꯗ্ꯌꯥ
অন্তোদয়া	ꯑꯟꯇꯣꯗꯌꯥ
অন্দমান	ꯑꯟꯗꯃꯥꯅ
অন্দমান্দ	ꯑꯟꯗꯃꯥꯟꯗ
অন্দর	ꯑꯟꯗꯔ
অন্দরগ্রাউন্দ	ꯑꯟꯗꯔꯒ্ꯔꯥꯎꯟꯗ
অন্দরগ্রাউন্দশিংবু	ꯑꯟꯗꯔꯒ্ꯔꯥꯎꯟꯗꯁꯤꯪꯕꯨ
অন্দরগ্রেজুয়েট	ꯑꯟꯗꯔꯒ্ꯔꯦꯖꯨꯌꯦꯇ
অন্দরটেক্কিংসকী	ꯑꯟꯗꯔꯇꯦꯛꯀꯤꯪꯁꯀꯤ
অন্দরতেক্কিং	ꯑꯟꯗꯔꯇꯦꯛꯀꯤꯪ
অন্দরপাসতা	ꯑꯟꯗꯔꯄꯥꯁꯇꯥ
অন্দরষ্টেন্দিং	ꯑꯟꯗꯔꯁ্ꯇꯦꯟꯗꯤꯪ
অন্দলোক	ꯑꯟꯗꯂꯣꯀ
অন্দলোগা	ꯑꯟꯗꯂꯣꯒꯥ
অন্দলোন	ꯑꯟꯗꯂꯣꯅ
অন্দলোনগা	ꯑꯟꯗꯂꯣꯅꯒꯥ
অন্দলোনগী	ꯑꯟꯗꯂꯣꯅꯒꯤ
অন্দলোনদা	ꯑꯟꯗꯂꯣꯅꯗꯥ
অন্দস্তের্ন্দিং	ꯑꯟꯗꯁ্ꯇꯦꯔ্ꯟꯗꯤꯪ
অন্দামান	ꯑꯟꯗꯥꯃꯥꯅ
অন্দোলন	ꯑꯟꯗꯣꯂꯅ
অন্দোলনগী	ꯑꯟꯗꯣꯂꯅꯒꯤ
অন্দোলনদা	ꯑꯟꯗꯣꯂꯅꯗꯥ
অন্দোলনবু	ꯑꯟꯗꯣꯂꯅꯕꯨ
অন্দ্র	ꯑꯟꯗ্ꯔ
অন্দ্রো	ꯑꯟꯗ্ꯔꯣ
অন্দ্রোগী	ꯑꯟꯗ্ꯔꯣꯒꯤ
অন্দ্রোনা	ꯑꯟꯗ্ꯔꯣꯅꯥ
অন্ধ	ꯑꯟꯙ
অন্ধ্র	ꯑꯟꯙ্ꯔ
অন্ন	ꯑꯟꯅ
অন্নপুরনা	ꯑꯟꯅꯄꯨꯔꯅꯥ
