অ	ꯑ
অরাংবদু	ꯑꯔꯥꯡꯕꯗꯨ
অরাও	ꯑꯔꯥꯎ
অরাওবদগী	ꯑꯔꯥꯑꯣꯕꯗꯒꯤ
অরাঙা	ꯑꯔꯥꯉꯥ
অরানবা	ꯑꯔꯥꯟꯕꯥ
অরান্গা	ꯑꯔꯥꯟꯒꯥ
অরান্বা	ꯑꯔꯥꯟꯕꯥ
অরাপ্পদা	ꯑꯔꯥꯞꯄꯗꯥ
অরাপ্পা	ꯑꯔꯥꯞꯄꯥ
অরাম	ꯑꯔꯥꯃ
অরাম্বম	ꯑꯔꯥꯝꯕꯝ
অরায়্বা	ꯑꯔꯥꯌꯕꯥ
অরিবা	ꯑꯔꯤꯕꯥ
অরীক্পা	ꯑꯔꯤꯛꯄꯥ
অরু	ꯑꯔꯨ
অরুবা	ꯑꯔꯨꯕꯥ
অরুম্বা	ꯑꯔꯨꯝꯕꯥ
অরূম	ꯑꯔꯨꯃ
অরূম্	ꯑꯔꯨꯝ
অরূম্বা	ꯑꯔꯨꯝꯕꯥ
অরেঙ	ꯑꯔꯦꯉ
অরেম্বদা	ꯑꯔꯦꯝꯕꯗꯥ
অরেম্বা	ꯑꯔꯦꯝꯕꯥ
অরৈবা	ꯑꯔꯩꯕꯥ
অরোইবদা	ꯑꯔꯣꯏꯕꯗꯥ
অরোইবা	ꯑꯔꯣꯏꯕꯥ
অর্চি	ꯑꯔꯆꯤ
অলতিমেতম	ꯑꯜꯇꯤꯃꯦꯇꯝ
অলৌবা	ꯑꯂꯧꯕꯥ
অশংবা	ꯑꯁꯪꯕꯥ
অশত্পা	ꯑꯁꯠꯄꯥ
অশা	ꯑꯁꯥ
অশাংবদু	ꯑꯁꯥꯡꯕꯗꯨ
অশাংবশিংদু	ꯑꯁꯥꯡꯕꯁꯤꯡꯗꯨ
অশাংবসিনা	ꯑꯁꯥꯡꯕꯁꯤꯅꯥ
অশাংবা	ꯑꯁꯥꯡꯕꯥ
অশাওবগী	ꯑꯁꯥꯑꯣꯕꯒꯤ
অশাওবনা	ꯑꯁꯥꯑꯣꯕꯅꯥ
অশাওবা	ꯑꯁꯥꯑꯣꯕꯥ
অশাগী	ꯑꯁꯥꯒꯤ
অশাবদু	ꯑꯁꯥꯕꯗꯨ
অশাবনা	ꯑꯁꯥꯕꯅꯥ
অশাবা	ꯑꯁꯥꯕꯥ
অশামনা	ꯑꯁꯥꯃꯅꯥ
অশামন্দি	ꯑꯁꯥꯃꯟꯗꯤ
অশি	ꯑꯁꯤ
অশিং	ꯑꯁꯤꯡ
অশিংবগী	ꯑꯁꯤꯡꯕꯒꯤ
অশিংবদু	ꯑꯁꯤꯡꯕꯗꯨ
অশিংবদো	ꯑꯁꯤꯡꯕꯗꯣ
অশিংবনা	ꯑꯁꯤꯡꯕꯅꯥ
অশিংবনিনা	ꯑꯁꯤꯡꯕꯅꯤꯅꯥ
অশিংবা	ꯑꯁꯤꯡꯕꯥ
অশিংবী	ꯑꯁꯤꯡꯕꯤ
অশিবগী	ꯑꯁꯤꯕꯒꯤ
অশিবগুম	ꯑꯁꯤꯕꯒꯨꯃ
অশিবগুম্	ꯑꯁꯤꯕꯒꯨꯝ
অশিবগুম্না	ꯑꯁꯤꯕꯒꯨꯝꯅꯥ
অশিবদুগী	ꯑꯁꯤꯕꯗꯨꯒꯤ
অশিবদূ	ꯑꯁꯤꯕꯗꯨ
অশিবনি	ꯑꯁꯤꯕꯅꯤ
অশিবা	ꯑꯁꯤꯕꯥ
অশুক	ꯑꯁꯨꯛ
অশুক্	ꯑꯁꯨꯛ
অশুক্পা	ꯑꯁꯨꯛꯄꯥ
অশুবদা	ꯑꯁꯨꯕꯗꯥ
অশুববু	ꯑꯁꯨꯕꯕꯨ
অশেংবদু	ꯑꯁꯦꯡꯕꯗꯨ
অশেংবদুনা	ꯑꯁꯦꯡꯕꯗꯨꯅꯥ
অশেংবনি	ꯑꯁꯦꯡꯕꯅꯤ
অশেংবা	ꯑꯁꯦꯡꯕꯥ
অশেংবী	ꯑꯁꯦꯡꯕꯤ
অশেম	ꯑꯁꯦꯝ
অশোক	ꯑꯁꯣꯛ
অশোকঅপন	ꯑꯁꯣꯀꯑꯄꯟ
অশোকপা	ꯑꯁꯣꯛꯄꯥ
অশোঙ্বা	ꯑꯁꯣꯡꯕꯥ
অশোন্দা	ꯑꯁꯣꯟꯗꯥ
অশোন্বশিংবু	ꯑꯁꯣꯟꯕꯁꯤꯡꯕꯨ
অশোম	ꯑꯁꯣꯃ
অশোম্দনা	ꯑꯁꯣꯝꯗꯅꯥ
অশোম্দা	ꯑꯁꯣꯝꯗꯥ
অশোয়্বা	ꯑꯁꯣꯌꯕꯥ
অসাওবী	ꯑꯁꯥꯑꯣꯕꯤ
অসাম	ꯑꯁꯥꯝ
অসামগী	ꯑꯁꯥꯃꯒꯤ
অসি	ꯑꯁꯤ
অসিগা	ꯑꯁꯤꯒꯥ
অসিগী	ꯑꯁꯤꯒꯤ
অসিগীদমক	ꯑꯁꯤꯒꯤꯗꯃꯛ
অসিগুম্বা	ꯑꯁꯤꯒꯨꯝꯕꯥ
অসিতাবদা	ꯑꯁꯤꯇꯥꯕꯗꯥ
অসিদগী	ꯑꯁꯤꯗꯒꯤ
অসিদদি	ꯑꯁꯤꯗꯗꯤ
অসিদনি	ꯑꯁꯤꯗꯅꯤ
অসিদা	ꯑꯁꯤꯗꯥ
অসিদি	ꯑꯁꯤꯗꯤ
অসিনচিংবা	ꯑꯁꯤꯅꯆꯤꯡꯕꯥ
অসিনা	ꯑꯁꯤꯅꯥ
অসিনি	ꯑꯁꯤꯅꯤ
অসিফ্	ꯑꯁꯤꯐ
অসিবদু	ꯑꯁꯤꯕꯗꯨ
অসিবা	ꯑꯁꯤꯕꯥ
অসিবু	ꯑꯁꯤꯕꯨ
অসিবো	ꯑꯁꯤꯕꯣ
অসিমক	ꯑꯁꯤꯃꯛ
অসিমক্	ꯑꯁꯤꯃꯛ
অসিমক্তদা	ꯑꯁꯤꯃꯛꯇꯗꯥ
অসিমগী	ꯑꯁꯤꯃꯒꯤ
অসিমত্তা	ꯑꯁꯤꯃꯠꯇꯥ
অসিমদি	ꯑꯁꯤꯃꯗꯤ
অসিল	ꯑꯁꯤꯂ
অসিসিনা	ꯑꯁꯤꯁꯤꯅꯥ
অসিৱাই	ꯑꯁꯤꯋꯥꯏ
অসিৱাইদনি	ꯑꯁꯤꯋꯥꯏꯗꯅꯤ
অসিৱাইদা	ꯑꯁꯤꯋꯥꯏꯗꯥ
অসুক	ꯑꯁꯨꯀ
অসুক্	ꯑꯁꯨꯛ
অসুক্কী	ꯑꯁꯨꯛꯀꯤ
অসুম	ꯑꯁꯨꯝ
অসুম্	ꯑꯁꯨꯝ
অসুম্তৌনা	ꯑꯁꯨꯝꯇꯧꯅꯥ
অসুম্নদুম	ꯑꯁꯨꯝꯅꯗꯨꯃ
অসুম্না	ꯑꯁꯨꯝꯅꯥ
অসে	ꯑꯁꯦ
অসোম্দদি	ꯑꯁꯣꯝꯗꯗꯤ
অসোম্দনা	ꯑꯁꯣꯝꯗꯅꯥ
অসোম্দা	ꯑꯁꯣꯝꯗꯥ
অসৱাইদকা	ꯑꯁꯋꯥꯏꯗꯀꯥ
অহন	ꯑꯍꯟ
অহন্	ꯑꯍꯟ
অহন্দি	ꯑꯍꯟꯗꯤ
অহন্দুনা	ꯑꯍꯟꯗꯨꯅꯥ
অহন্না	ꯑꯍꯟꯅꯥ
অহন্নি	ꯑꯍꯟꯅꯤ
অহন্নো	ꯑꯍꯟꯅꯣ
অহন্বা	ꯑꯍꯟꯕꯥ
অহন্বু	ꯑꯍꯟꯕꯨ
অহমদ	ꯑꯍꯃꯗ
অহল	ꯑꯍꯜ
অহল্	ꯑꯍꯜ
অহল্গা	ꯑꯍꯜꯒꯥ
অহল্গী	ꯑꯍꯜꯒꯤ
অহল্দুনা	ꯑꯍꯜꯗꯨꯅꯥ
অহল্না	ꯑꯍꯜꯅꯥ
অহল্লুপ	ꯑꯍꯜꯂꯨꯞ
অহল্শিংদুগা	ꯑꯍꯜꯁꯤꯡꯗꯨꯒꯥ
অহল্সি	ꯑꯍꯜꯁꯤ
অহাউবদি	ꯑꯍꯥꯎꯕꯗꯤ
অহাও	ꯑꯍꯥꯎ
অহাওবা	ꯑꯍꯥꯑꯣꯕꯥ
অহাওসু	ꯑꯍꯥꯑꯣꯁꯨ
অহাঙ্বা	ꯑꯍꯥꯡꯕꯥ
অহানবনি	ꯑꯍꯥꯟꯕꯅꯤ
অহানবা	ꯑꯍꯥꯟꯕꯥ
অহান্বগী	ꯑꯍꯥꯟꯕꯒꯤ
অহান্বদদি	ꯑꯍꯥꯟꯕꯗꯗꯤ
অহান্বদা	ꯑꯍꯥꯟꯕꯗꯥ
অহান্বা	ꯑꯍꯥꯟꯕꯥ
অহিং	ꯑꯍꯤꯡ
অহিংদনা	ꯑꯍꯤꯡꯗꯅꯥ
অহিংদা	ꯑꯍꯤꯡꯗꯥ
অহিংদি	ꯑꯍꯤꯡꯗꯤ
অহিংদু	ꯑꯍꯤꯡꯗꯨ
অহিংদুদা	ꯑꯍꯤꯡꯗꯨꯗꯥ
অহিংদুমা	ꯑꯍꯤꯡꯗꯨꯃꯥ
অহিংদো	ꯑꯍꯤꯡꯗꯣ
অহিংবা	ꯑꯍꯤꯡꯕꯥ
অহুম	ꯑꯍꯨꯝ
অহুমগী	ꯑꯍꯨꯝꯒꯤ
অহুমদ্গী	ꯑꯍꯨꯃꯗꯒꯤ
অহুম্	ꯑꯍꯨꯝ
অহুম্খক	ꯑꯍꯨꯝꯈꯛ
অহুম্খক্	ꯑꯍꯨꯝꯈꯛ
অহুম্গা	ꯑꯍꯨꯝꯒꯥ
অহুম্গী	ꯑꯍꯨꯝꯒꯤ
অহুম্তংগা	ꯑꯍꯨꯝꯇꯪꯒꯥ
অহুম্তনি	ꯑꯍꯨꯝꯇꯅꯤ
অহুম্তা	ꯑꯍꯨꯝꯇꯥ
অহুম্দং	ꯑꯍꯨꯝꯗꯪ
অহুম্দা	ꯑꯍꯨꯝꯗꯥ
অহুম্দু	ꯑꯍꯨꯝꯗꯨ
অহুম্দুগী	ꯑꯍꯨꯝꯗꯨꯒꯤ
অহুম্দুনা	ꯑꯍꯨꯝꯗꯨꯅꯥ
অহুম্দো	ꯑꯍꯨꯝꯗꯣ
অহুম্না	ꯑꯍꯨꯝꯅꯥ
অহুম্নি	ꯑꯍꯨꯝꯅꯤ
অহুম্পোক্লগা	ꯑꯍꯨꯝꯄꯣꯀꯂ꯭ꯒꯥ
অহুম্বু	ꯑꯍꯨꯝꯕꯨ
অহুম্মক	ꯑꯍꯨꯝꯃꯛ
অহুম্মক্	ꯑꯍꯨꯝꯃꯛ
অহুম্লক	ꯑꯍꯨꯝꯂꯛ
অহুম্লক্	ꯑꯍꯨꯝꯂꯛ
অহুম্লক্তং	ꯑꯍꯨꯝꯂꯛꯇꯪ
অহুম্লক্শুবা	ꯑꯍꯨꯝꯂꯛꯁꯨꯕꯥ
অহুম্সি	ꯑꯍꯨꯝꯁꯤ
অহুম্সিনা	ꯑꯍꯨꯝꯁꯤꯅꯥ
অহুম্সুবাগী	ꯑꯍꯨꯝꯁꯨꯕꯥꯒꯤ
অহেন	ꯑꯍꯦꯟ
অহেন্	ꯑꯍꯦꯟ
অহেন্বা	ꯑꯍꯦꯟꯕꯥ
অহৈ	ꯑꯍꯩ
অহৈবা	ꯑꯍꯩꯕꯥ
অহোঙ্বা	ꯑꯍꯣꯡꯕꯥ
অহোবদা	ꯑꯍꯣꯕꯗꯥ
অহোবনচিংবা	ꯑꯍꯣꯕꯟꯆꯤꯡꯕꯥ
অহোবা	ꯑꯍꯣꯕꯥ
অহোম্বা	ꯑꯍꯣꯝꯕꯥ
অহৌবা	ꯑꯍꯧꯕꯥ
অয়াইবতা	ꯑꯌꯥꯏꯕꯇꯥ
অয়াঙ্পলি	ꯑꯌꯥꯡꯄꯂꯤ
অয়ান্বা	ꯑꯌꯥꯟꯕꯥ
অয়াবা	ꯑꯌꯥꯕꯥ
অয়াম্বনা	ꯑꯌꯥꯝꯕꯅꯥ
অয়াম্বা	ꯑꯌꯥꯝꯕꯥ
অয়ুংক্কী	ꯑꯌꯨꯡꯛꯀꯤ
অয়ুক	ꯑꯌꯨꯛ
অয়ুক্	ꯑꯌꯨꯛ
অয়ুক্কি	ꯑꯌꯨꯛꯀꯤ
অয়ুক্কী	ꯑꯌꯨꯛꯀꯤ
অয়ুক্তগী	ꯑꯌꯨꯛꯇꯒꯤ
অয়ুক্তদী	ꯑꯌꯨꯛꯇꯗꯤ
অয়ুক্তসু	ꯑꯌꯨꯛꯇꯁꯨ
অয়ুক্তা	ꯑꯌꯨꯛꯇꯥ
অয়ুক্সি	ꯑꯌꯨꯛꯁꯤ
অয়ূক	ꯑꯌꯨꯀ
অয়েংবা	ꯑꯌꯦꯡꯕꯥ
অয়েংমন	ꯑꯌꯦꯡꯃꯟ
অয়েক্	ꯑꯌꯦꯛ
অয়েত্পা	ꯑꯌꯦꯠꯄꯥ
অয়েন্মন	ꯑꯌꯦꯟꯃꯟ
অয়ো	ꯑꯌꯣ
অয়োয়ো	ꯑꯌꯣꯌꯣ
অৱা	ꯑꯋꯥ
অৱাং	ꯑꯋꯥꯡ
অৱাংগী	ꯑꯋꯥꯡꯒꯤ
অৱাংথংবা	ꯑꯋꯥꯡꯊꯪꯕꯥ
অৱাংদা	ꯑꯋꯥꯡꯗꯥ
অৱাংবা	ꯑꯋꯥꯡꯕꯥ
অৱাঙ	ꯑꯋꯥꯉ
অৱাঙ্	ꯑꯋꯥꯡ
অৱাত	ꯑꯋꯥꯇ
অৱাত্	ꯑꯋꯥꯠ
অৱাত্পদু	ꯑꯋꯥꯠꯄꯗꯨ
অৱাত্পা	ꯑꯋꯥꯠꯄꯥ
অৱাবগা	ꯑꯋꯥꯕꯒꯥ
অৱাবদগী	ꯑꯋꯥꯕꯗꯒꯤ
অৱাবদসু	ꯑꯋꯥꯕꯗꯁꯨ
অৱাবদা	ꯑꯋꯥꯕꯗꯥ
অৱাবদু	ꯑꯋꯥꯕꯗꯨ
অৱাবনা	ꯑꯋꯥꯕꯅꯥ
অৱাবসি	ꯑꯋꯥꯕꯁꯤ
অৱাবা	ꯑꯋꯥꯕꯥ
অৱামন	ꯑꯋꯥꯃꯟ
অৱামন্	ꯑꯋꯥꯃꯟ
অৱার	ꯑꯋꯥꯔ
অৱাৎ	ꯑꯋꯥꯠ
অৱায়	ꯑꯋꯥꯌ
আ	ꯑꯥ
আই	ꯑꯥꯏ
আইএনএলদিগী	ꯑꯥꯏꯑꯦꯅꯑꯦꯂꯗꯤꯒꯤ
আইওএফশিং	ꯑꯥꯏꯑꯣꯑꯦꯐꯁꯤꯡ
আইগী	ꯑꯥꯢꯒꯤ
আইজিএআর	ꯑꯥꯏꯖꯤꯑꯦꯑꯥꯔ
আইনগী	ꯑꯥꯏꯟꯒꯤ
আইন্না	ꯑꯥꯏꯟꯅꯥ
আক	ꯑꯥꯀ
আকয়	ꯑꯥꯀꯌ
আগষ্ট	ꯑꯥꯒꯁ꯭ꯇ
আচ্চা	ꯑꯥꯆꯆꯥ
আদগী	ꯑꯥꯗꯒꯤ
আদা	ꯑꯥꯗꯥ
আদৈ	ꯑꯥꯗꯩ
আপত্তি	ꯑꯥꯄꯠꯇꯤ
আমিশিংগী	ꯑꯥꯃꯤꯁꯤꯡꯒꯤ
আর	ꯑꯥꯔ
আরগী	ꯑꯥꯔꯒꯤ
আর্তস	ꯑꯥꯔꯇꯁ
আর্তসকী	ꯑꯥꯔꯇꯁꯀꯤ
আর্তিম্ভ	ꯑꯥꯔꯇꯤꯝꯚ
আর্তিস্ত	ꯑꯥꯔꯇꯤꯁꯇ
আর্তিস্ত্শিংনা	ꯑꯥꯔꯇꯤꯁꯠꯁꯤꯡꯅꯥ
আর্মি	ꯑꯥꯔꯃꯤ
আর্মিগা	ꯑꯥꯔꯃꯤꯒꯥ
আর্মিগী	ꯑꯥꯔꯃꯤꯒꯤ
আর্মিদগী	ꯑꯥꯔꯃꯤꯗꯒꯤ
আর্মিনা	ꯑꯥꯔꯃꯤꯅꯥ
আর্মিশিং	ꯑꯥꯔꯃꯤꯁꯤꯡ
আর্মিশিংগী	ꯑꯥꯔꯃꯤꯁꯤꯡꯒꯤ
আর্ম্মী	ꯑꯥꯔꯝꯃꯤ
আর্ম্মীগী	ꯑꯥꯔꯝꯃꯤꯒꯤ
আশা	ꯑꯥꯁꯥ
আশ্রমদা	ꯑꯥꯁ꯭ꯔꯝꯗꯥ
আসাম	ꯑꯥꯁꯥꯝ
ই	ꯏ
ইং	ꯏꯪ
ইংখোল	ꯏꯪꯈꯣꯂ
ইংখোল্	ꯏꯪꯈꯣꯜ
ইংখোল্গী	ꯏꯪꯈꯣꯜꯒꯤ
ইংগী	ꯏꯪꯒꯤ
ইংঙে	ꯏꯪꯉꯦ
ইংঙো	ꯏꯪꯉꯣ
ইংথনা	ꯏꯪꯊꯅꯥ
ইংনা	ꯏꯪꯅꯥ
ইংবা	ꯏꯪꯕꯥ
ইউন্গাসি	ꯏꯎꯟꯒꯥꯁꯤ
ইঊন	ꯏꯎꯟ
ইওন	ꯏꯑꯣꯅ
ইওন্	ꯏꯑꯣꯟ
ইক	ꯏꯛ
ইকাই	ꯏꯀꯥꯢ
ইকাইবনা	ꯏꯀꯥꯏꯕꯅꯥ
ইকাইরে	ꯏꯀꯥꯏꯔꯦ
ইকাওবু	ꯏꯀꯥꯑꯣꯕꯨ
ইকায়	ꯏꯀꯥꯌ
ইকায়খুম্ন্বা	ꯏꯀꯥꯌꯈꯨꯝꯟꯕꯥ
ইকায়্	ꯏꯀꯥꯌ
ইকায়্খঙ্দবীসী	ꯏꯀꯥꯌꯈꯡꯗꯕꯤꯁꯤ
ইকায়্খিবদগী	ꯏꯀꯥꯌꯈꯤꯕꯗꯒꯤ
ইকায়্জরক্তুনা	ꯏꯀꯥꯌꯖꯔꯛꯇꯨꯅꯥ
ইকায়্জৈ	ꯏꯀꯥꯌꯖꯩ
ইকায়্দুনা	ꯏꯀꯥꯌꯗꯨꯅꯥ
ইকায়্ফম্	ꯏꯀꯥꯌꯐꯝ
ইকায়্বগা	ꯏꯀꯥꯌꯕꯒꯥ
ইকায়্বনা	ꯏꯀꯥꯌꯕꯅꯥ
ইকায়্বসু	ꯏꯀꯥꯌꯕꯁꯨ
ইকায়্বা	ꯏꯀꯥꯌꯕꯥ
ইকায়্মন্খর্দুনা	ꯏꯀꯥꯌꯃꯟꯈꯔꯗꯨꯅꯥ
ইকায়্মন্খিবনা	ꯏꯀꯥꯌꯃꯟꯈꯤꯕꯅꯥ
ইকায়্মন্খ্রদুনা	ꯏꯀꯥꯌꯃꯟꯈꯔ꯭ꯗꯨꯅꯥ
ইকায়্রপ	ꯏꯀꯥꯌꯔꯞ
ইকায়্রপ্	ꯏꯀꯥꯌꯔꯞ
ইকুই	ꯏꯀꯨꯏ
ইকুইকুইদনা	ꯏꯀꯨꯏꯀꯨꯏꯗꯅꯥ
ইকুগী	ꯏꯀꯨꯒꯤ
ইকুবোক্কী	ꯏꯀꯨꯕꯣꯛꯀꯤ
ইকুবোক্তা	ꯏꯀꯨꯕꯣꯛꯇꯥ
ইকোন	ꯏꯀꯣꯟ
ইকোন্	ꯏꯀꯣꯟ
ইকোয়	ꯏꯀꯣꯌ
ইকোয়্	ꯏꯀꯣꯌ
ইক্লবা	ꯏꯛꯂꯕꯥ
ইখঙ	ꯏꯈꯡ
ইখন	ꯏꯈꯟ
ইখুই	ꯏꯈꯨꯏ
ইখুত্মক্না	ꯏꯈꯨꯠꯃꯛꯅꯥ
ইখুল	ꯏꯈꯨꯂ
ইখুল্	ꯏꯈꯨꯜ
ইখোঙ	ꯏꯈꯣꯉ
ইখোঙ্	ꯏꯈꯣꯡ
ইখোঙ্না	ꯏꯈꯣꯡꯅꯥ
ইঙক	ꯏꯉꯛ
ইঙক্	ꯏꯉꯛ
ইঙা	ꯏꯉꯥ
ইঙেন	ꯏꯉꯦꯅ
ইঙোবী	ꯏꯉꯣꯕꯤ
ইঙ্খোল	ꯏꯡꯈꯣꯜ
ইঙ্খোল্দু	ꯏꯡꯈꯣꯜꯗꯨ
ইঙ্গিত	ꯏꯡꯒꯤꯇ
ইচম	ꯏꯆꯝ
ইচম্	ꯏꯆꯝ
ইচল্	ꯏꯆꯜ
ইচা	ꯏꯆꯥ
ইচাই	ꯏꯆꯥꯏ
ইচাকা	ꯏꯆꯥꯀꯥ
ইচাগী	ꯏꯆꯥꯒꯤ
ইচাগীনা	ꯏꯆꯥꯒꯤꯅꯥ
ইচাতনি	ꯏꯆꯥꯇꯅꯤ
ইচাদু	ꯏꯆꯥꯗꯨ
ইচানদি	ꯏꯆꯥꯅꯗꯤ
ইচানবু	ꯏꯆꯥꯅꯕꯨ
ইচানা	ꯏꯆꯥꯅꯥ
ইচানি	ꯏꯆꯥꯅꯤ
ইচানুপাদি	ꯏꯆꯥꯅꯨꯄꯥꯗꯤ
ইচানুপী	ꯏꯆꯥꯅꯨꯄꯤ
ইচাবু	ꯏꯆꯥꯕꯨ
ইচাশা	ꯏꯆꯥꯁꯥ
ইচাশিং	ꯏꯆꯥꯁꯤꯡ
ইচাসিদি	ꯏꯆꯥꯁꯤꯗꯤ
ইচি	ꯏꯆꯤ
ইচিল	ꯏꯆꯤꯜ
ইচিল্	ꯏꯆꯤꯜ
ইচীন্জাক্	ꯏꯆꯤꯟꯖꯥꯛ
ইচীল	ꯏꯆꯤꯂ
ইচীল্	ꯏꯆꯤꯜ
ইচে	ꯏꯆꯦ
ইচেগী	ꯏꯆꯦꯒꯤ
ইচেনা	ꯏꯆꯦꯅꯥ
ইচেশিংনা	ꯏꯆꯦꯁꯤꯡꯅꯥ
ইজুকেসনগা	ꯏꯖꯨꯀꯦꯁꯟꯒꯥ
ইজুকেসন্না	ꯏꯖꯨꯀꯦꯁꯟꯅꯥ
ইজৎ	ꯏꯖꯠ
ইঞ্জিন	ꯏꯟꯖꯤꯟ
ইঞ্জিনশিংগী	ꯏꯟꯖꯤꯅꯁꯤꯡꯒꯤ
ইতত্তত্তনা	ꯏꯇꯠꯇꯠꯇꯅꯥ
ইতপ	ꯏꯇꯞ
ইতপ্	ꯏꯇꯞ
ইতা	ꯏꯇꯥ
ইতাউ	ꯏꯇꯥꯎ
ইতাও	ꯏꯇꯥꯎ
ইতাওগী	ꯏꯇꯥꯑꯣꯒꯤ
ইতাওগীসিদি	ꯏꯇꯥꯑꯣꯒꯤꯁꯤꯗꯤ
ইতাওদবু	ꯏꯇꯥꯑꯣꯗꯕꯨ
ইতাওনা	ꯏꯇꯥꯑꯣꯅꯥ
ইতাক	ꯏꯇꯥꯛ
ইতাখোয়্দি	ꯏꯇꯥꯈꯣꯌꯗꯤ
ইতানা	ꯏꯇꯥꯅꯥ
ইতালক্তা	ꯏꯇꯥꯂꯛꯇꯥ
ইতাশা	ꯏꯇꯥꯁꯥ
ইতাশিং	ꯏꯇꯥꯁꯤꯡ
ইতিং	ꯏꯇꯤꯡ
ইতীক	ꯏꯇꯤꯀ
ইতীক্	ꯏꯇꯤꯛ
ইতু	ꯏꯇꯨ
ইতেং	ꯏꯇꯦꯡ
ইতেক	ꯏꯇꯦꯀ
ইতৈ	ꯏꯇꯩ
ইতৈবু	ꯏꯇꯩꯕꯨ
ইতোন	ꯏꯇꯣꯅ
ইতোন্	ꯏꯇꯣꯟ
ইতোন্তোন্বা	ꯏꯇꯣꯟꯇꯣꯟꯕꯥ
ইতোম্তা	ꯏꯇꯣꯝꯇꯥ
ইতোম্তোম্বা	ꯏꯇꯣꯝꯇꯣꯝꯕꯥ
ইতৌ	ꯏꯇꯧ
ইথং	ꯏꯊꯪ
ইথক	ꯏꯊꯛ
ইথন্তগা	ꯏꯊꯟꯇꯒꯥ
ইথন্তা	ꯏꯊꯟꯇꯥ
ইথন্দা	ꯏꯊꯟꯗꯥ
ইথা	ꯏꯊꯥ
ইথৌ	ꯏꯊꯧ
ইথৌনা	ꯏꯊꯧꯅꯥ
ইথৎকা	ꯏꯊꯠꯀꯥ
ইদগাহ	ꯏꯗꯒꯥꯍ
ইদুনা	ꯏꯗꯨꯅꯥ
ইদ্জুকেসন	ꯏꯗꯖꯨꯀꯦꯁꯟ
ইন	ꯏꯟ
ইনকমগা	ꯏꯅꯛꯃꯒꯥ
ইনকম্গা	ꯏꯅꯛꯝꯒꯥ
ইনক্বারিগী	ꯏꯅꯛꯕꯥꯔꯤꯒꯤ
ইনখৎলক্লিবী	ꯏꯟꯈꯠꯂꯛꯂꯤꯕꯤ
ইনঙ্গন্দা	ꯏꯟꯡꯒꯟꯗꯥ
ইনপী	ꯏꯟꯄꯤ
ইনফি	ꯏꯟꯐꯤ
ইনফোর্মেসন	ꯏꯟꯐꯣꯔꯃꯦꯁꯟ
ইনফ্রাষ্টকচর	ꯏꯟꯐ꯭ꯔꯥꯁꯇꯛꯆꯔ
ইনম্গাসি	ꯏꯅꯝꯒꯥꯁꯤ
ইনস্তিত্যুতশিংদা	ꯏꯟꯁꯇꯤꯇꯌ꯭ꯨꯇꯁꯤꯡꯗꯥ
ইনস্তোলেসন	ꯏꯟꯁꯇꯣꯂꯦꯁꯟ
ইনস্তোলেসনগী	ꯏꯟꯁꯇꯣꯂꯦꯁꯟꯒꯤ
ইনা	ꯏꯅꯥ
ইনাই	ꯏꯅꯥꯏ
ইনাও	ꯏꯅꯥꯎ
ইনাওতোম্বী	ꯏꯅꯥꯑꯣꯇꯣꯝꯕꯤ
ইনাওনা	ꯏꯅꯥꯎꯅꯥ
ইনাওবিগী	ꯏꯅꯥꯑꯣꯕꯤꯒꯤ
ইনাওশা	ꯏꯅꯥꯑꯣꯁꯥ
ইনাক	ꯏꯅꯥꯛ
ইনাক্	ꯏꯅꯥꯛ
ইনাক্খুন্বনা	ꯏꯅꯥꯛꯈꯨꯟꯕꯅꯥ
ইনাক্খুন্বা	ꯏꯅꯥꯛꯈꯨꯟꯕꯥ
ইনােবেতিব	ꯏꯅꯥꯦꯕꯦꯇꯤꯕ
ইনিংথৌ	ꯏꯅꯤꯡꯊꯧ
ইনিংথৌগী	ꯏꯅꯤꯡꯊꯧꯒꯤ
ইনিংথৌনা	ꯏꯅꯤꯡꯊꯧꯅꯥ
ইনীং	ꯏꯅꯤꯡ
ইন্	ꯏꯟ
ইন্খত্চগে	ꯏꯟꯈꯠꯆꯒꯦ
ইন্খত্লক্পগী	ꯏꯟꯈꯠꯂꯛꯄꯒꯤ
ইন্খাং	ꯏꯟꯈꯥꯡ
ইন্জরক্কে	ꯏꯟꯖꯔꯛꯀꯦ
ইন্টরষ্টেট	ꯏꯟꯇꯔꯁꯇ꯭ꯦꯇ
ইন্টরেষ্ট	ꯏꯟꯇꯔꯦꯁꯇ
ইন্টরেষ্টপু	ꯏꯟꯇꯔꯦꯁꯇ꯭ꯄꯨ
ইন্টর্নেসনেল	ꯏꯟꯇꯔꯅꯦꯁꯅꯦꯂ
ইন্তর	ꯏꯟꯇꯔ
ইন্তরনেসনেল	ꯏꯟꯇꯔꯅꯦꯁꯅꯦꯜ
ইন্থখ্রে	ꯏꯟꯊꯈꯔꯦ
ইন্থদুনা	ꯏꯟꯊꯗꯨꯅꯥ
ইন্থবা	ꯏꯟꯊꯕꯥ
ইন্থবীদুনা	ꯏꯟꯊꯕꯤꯗꯨꯅꯥ
ইন্থরিবা	ꯏꯟꯊꯔꯤꯕꯥ
ইন্থরে	ꯏꯟꯊꯔꯦ
ইন্থুরগা	ꯏꯟꯊꯨꯔꯒꯥ
