অ	ꯑ
অসিদি	ꯑꯁꯤꯗꯤ
অসিন	ꯑꯁꯤꯅ
অসিনচিংবগী	ꯑꯁꯤꯅꯆꯤꯡꯕꯒꯤ
অসিনচিংবনি	ꯑꯁꯤꯅꯆꯤꯡꯕꯅꯤ
অসিনচিংবা	ꯑꯁꯤꯅꯆꯤꯪꯕꯥ
অসিননি	ꯑꯁꯤꯅꯅꯤ
অসিনসু	ꯑꯁꯤꯅꯁꯨ
অসিনা	ꯑꯁꯤꯅꯥ
অসিনি	ꯑꯁꯤꯅꯤ
অসিবু	ꯑꯁꯤꯕꯨ
অসিবুসু	ꯑꯁꯤꯕꯨꯁꯨ
অসিমক	ꯑꯁꯤꯃꯛ
অসিমক্কী	ꯑꯁꯤꯃꯛꯀꯤ
অসিমক্না	ꯑꯁꯤꯃꯛꯅꯥ
অসিমদি	ꯑꯁꯤꯃꯗꯤ
অসিমসু	ꯑꯁꯤꯃꯁꯨ
অসিমা	ꯑꯁꯤꯃꯥ
অসিস	ꯑꯁꯤꯁ
অসিসু	ꯑꯁꯤꯁꯨ
অসিা	ꯑꯁꯤ
অসিৱাইদা	ꯑꯁꯤꯋꯥꯏꯗꯥ
অসুক	ꯑꯁꯨꯀ
অসুক্কী	ꯑꯁꯨꯛꯀꯤ
অসুম	ꯑꯁꯨꯝ
অসুম্না	ꯑꯁꯨꯝꯅꯥ
অসে	ꯑꯁꯦ
অহকপা	ꯑꯍꯛꯄꯥ
অহন	ꯑꯍꯟ
অহন্থেম	ꯑꯍꯟꯊꯦꯝ
অহমদ	ꯑꯍꯃꯗ
অহল	ꯑꯍꯜ
অহলশিং	ꯑꯍꯜꯁꯤꯡ
অহলশিংদা	ꯑꯍꯜꯁꯤꯡꯗꯥ
অহল্লুপ	ꯑꯍꯜꯂꯨꯞ
অহাংবা	ꯑꯍꯥꯡꯕꯥ
অহাওবা	ꯑꯍꯥꯑꯣꯕꯥ
অহান	ꯑꯍꯥꯟ
অহানবগী	ꯑꯍꯥꯟꯕꯒꯤ
অহানবদা	ꯑꯍꯥꯟꯕꯗꯥ
অহানবনি	ꯑꯍꯥꯟꯕꯅꯤ
অহানবা	ꯑꯍꯥꯟꯕꯥ
অহাবা	ꯑꯍꯥꯕꯥ
অহিং	ꯑꯍꯤꯡ
অহিংগী	ꯑꯍꯤꯡꯒꯤ
অহিংদগী	ꯑꯍꯤꯡꯗꯒꯤ
অহিংদা	ꯑꯍꯤꯡꯗꯥ
অহিংদু	ꯑꯍꯤꯪꯗꯨ
অহিংদুদা	ꯑꯍꯤꯪꯗꯨꯗꯥ
অহিংবা	ꯑꯍꯤꯪꯕꯥ
অহুম	ꯑꯍꯨꯝ
অহুমখক	ꯑꯍꯨꯝꯈꯛ
অহুমগা	ꯑꯍꯨꯝꯒꯥ
অহুমগী	ꯑꯍꯨꯝꯒꯤ
অহুমদগী	ꯑꯍꯨꯝꯗꯒꯤ
অহুমদা	ꯑꯍꯨꯝꯗꯥ
অহুমদি	ꯑꯍꯨꯝꯗꯤ
অহুমনা	ꯑꯍꯨꯝꯅꯥ
অহুমনি	ꯑꯍꯨꯝꯅꯤ
অহুমবু	ꯑꯍꯨꯝꯕꯨ
অহুমলক	ꯑꯍꯨꯝꯂꯛ
অহুমলকশুবা	ꯑꯍꯨꯝꯂꯛꯁꯨꯕꯥ
অহুমশুবদা	ꯑꯍꯨꯝꯁꯨꯕꯗꯥ
অহুমশুবনা	ꯑꯍꯨꯝꯁꯨꯕꯅꯥ
অহুমশুবা	ꯑꯍꯨꯝꯁꯨꯕꯥ
অহুমসু	ꯑꯍꯨꯝꯁꯨ
অহুম্না	ꯑꯍꯨꯝꯅꯥ
অহুম্নি	ꯑꯍꯨꯝꯅꯤ
অহুম্মক	ꯑꯍꯨꯝꯃꯛ
অহুম্মক্কী	ꯑꯍꯨꯝꯃꯛꯀꯤ
অহুম্লক	ꯑꯍꯨꯝꯂꯛ
অহেন	ꯑꯍꯦꯟ
অহেনবা	ꯑꯍꯦꯟꯕꯥ
অহৈ	ꯑꯍꯩ
অহৈবা	ꯑꯍꯩꯕꯥ
অহৈশিং	ꯑꯍꯩꯁꯤꯡ
অহৈশিংগা	ꯑꯍꯩꯁꯤꯡꯒꯥ
অহৈশিংগী	ꯑꯍꯩꯁꯤꯡꯒꯤ
অহৈশিংনা	ꯑꯍꯩꯁꯤꯡꯅꯥ
অয়া	ꯑꯌꯥ
অয়াবদু	ꯑꯌꯥꯕꯗꯨ
অয়াবসু	ꯑꯌꯥꯕꯁꯨ
অয়াবা	ꯑꯌꯥꯕꯥ
অয়াম্বগী	ꯑꯌꯥꯝꯕꯒꯤ
অয়াম্বদা	ꯑꯌꯥꯝꯕꯗꯥ
অয়াম্বদি	ꯑꯌꯥꯝꯕꯗꯤ
অয়াম্বনা	ꯑꯌꯥꯝꯕꯅꯥ
অয়াম্বনি	ꯑꯌꯥꯝꯕꯅꯤ
অয়াম্বা	ꯑꯌꯥꯝꯕꯥ
অয়ুক	ꯑꯌꯨꯛ
অয়ুক্কি	ꯑꯌꯨꯛꯀꯤ
অয়ুক্কী	ꯑꯌꯨꯛꯀꯤ
অয়ুরবেদনা	ꯑꯌꯨꯔꯕꯦꯗꯅꯥ
অয়ূক	ꯑꯌꯨꯀ
অয়েংবা	ꯑꯌꯦꯪꯕꯥ
অয়েক	ꯑꯌꯦꯛ
অয়েকপম	ꯑꯌꯦꯛꯄꯝ
অয়েকপা	ꯑꯌꯦꯛꯄꯥ
অয়েৎ	ꯑꯌꯦꯠ
অয়েৎপা	ꯑꯌꯦꯠꯄꯥ
অৱা	ꯑꯋꯥ
অৱাং	ꯑꯋꯥꯡ
অৱাংখুল	ꯑꯋꯥꯡꯈꯨꯜ
অৱাংগী	ꯑꯋꯥꯪꯒꯤ
অৱাংথংবা	ꯑꯋꯥꯪꯊꯪꯕꯥ
অৱাংদা	ꯑꯋꯥꯡꯗꯥ
অৱাংবা	ꯑꯋꯥꯡꯕꯥ
অৱাবগা	ꯑꯋꯥꯕꯒꯥ
অৱাবগী	ꯑꯋꯥꯕꯒꯤ
অৱাবদসু	ꯑꯋꯥꯕꯗꯁꯨ
অৱাবদা	ꯑꯋꯥꯕꯗꯥ
অৱাবদু	ꯑꯋꯥꯕꯗꯨ
অৱাবনা	ꯑꯋꯥꯕꯅꯥ
অৱাবশিং	ꯑꯋꯥꯕꯁꯤꯡ
অৱাবসি	ꯑꯋꯥꯕꯁꯤ
অৱাবা	ꯑꯋꯥꯕꯥ
অৱার	ꯑꯋꯥꯔ
অৱারগী	ꯑꯋꯥꯔꯒꯤ
অৱাস	ꯑꯋꯥꯁ
অৱাৎ	ꯑꯋꯥꯠ
অৱাৎপনা	ꯑꯋꯥꯠꯄꯅꯥ
অৱাৎপশিং	ꯑꯋꯥꯠꯄꯁꯤꯡ
অৱাৎপা	ꯑꯋꯥꯠꯄꯥ
অৱায়	ꯑꯋꯥꯌ
আ	ꯑꯥ
আই	ꯑꯥꯏ
আইএমনা	ꯑꯥꯢꯑꯦꯝꯅꯥ
আইগী	ꯑꯥꯢꯒꯤ
আইজিএআর	ꯑꯥꯏꯖꯤꯑꯦꯑꯥꯔ
আইট	ꯑꯥꯏꯠ
আইটতা	ꯑꯥꯏꯠꯇꯥ
আইদিয়া	ꯑꯥꯏꯗꯤꯌꯥ
আইদেল	ꯑꯥꯏꯗꯦꯜ
আইন	ꯑꯥꯏꯟ
আইন	ꯑꯥꯢꯟ
আইনগী	ꯑꯥꯏꯟꯒꯤ
আইননা	ꯑꯥꯏꯟꯅꯥ
আইনশিং	ꯑꯥꯏꯟꯁꯤꯡ
আইন্না	ꯑꯥꯏꯟꯅꯥ
আইরন	ꯑꯥꯏꯔꯟ
আইলেন্দদা	ꯑꯥꯏꯂꯦꯟꯗꯗꯥ
আইসি	ꯑꯥꯏꯁꯤ
আইয়রলেন্দ	ꯑꯥꯏꯌꯔꯂꯦꯟꯗ
আগরৱাল	ꯑꯥꯒꯔꯋꯥꯜ
আগষ্ট	ꯑꯥꯒꯁ꯭ꯇ
আগষ্টকী	ꯑꯥꯒꯁ꯭ꯇꯀꯤ
আগষ্টতা	ꯑꯥꯒꯁ꯭ꯇꯇꯥ
আত্মা	ꯑꯥꯠꯃꯥ
আদমি	ꯑꯥꯗꯃꯤ
আদা	ꯑꯥꯗꯥ
আধার	ꯑꯥꯙꯥꯔ
আনন্দ	ꯑꯥꯅꯟꯗ
আনিল	ꯑꯥꯅꯤꯜ
আপিল	ꯑꯥꯄꯤꯜ
আপীল	ꯑꯥꯄꯤꯜ
আফ্রিকা	ꯑꯥꯐ꯭ꯔꯤꯀꯥ
আফ্রিকাদা	ꯑꯥꯐ꯭ꯔꯤꯀꯥꯗꯥ
আফ্রিকান	ꯑꯥꯐ꯭ꯔꯤꯀꯥꯅ
আম	ꯑꯥꯃ
আমর্দ	ꯑꯥꯝꯔꯗ
আমেরিকা	ꯑꯥꯃꯦꯔꯤꯀꯥ
আমেরিকাগা	ꯑꯥꯃꯦꯔꯤꯀꯥꯒꯥ
আমেরিকাগী	ꯑꯥꯃꯦꯔꯤꯀꯥꯒꯤ
আর	ꯑꯥꯔ
আরগী	ꯑꯥꯔꯒꯤ
আরজি	ꯑꯥꯔꯖꯤ
আরটি	ꯑꯥꯔꯇꯤ
আরব	ꯑꯥꯔꯕ
আর্কাইব	ꯑꯥꯔꯀꯥꯢꯕ
আর্চরি	ꯑꯥꯔꯆꯔꯤ
আর্ট	ꯑꯥꯔꯠ
আর্টস	ꯑꯥꯔꯠꯁ
আর্টসকী	ꯑꯥꯔꯠꯁꯀꯤ
আর্টসতা	ꯑꯥꯔꯠꯁꯇꯥ
আর্টি	ꯑꯥꯔꯇꯤ
আর্টিকল	ꯑꯥꯔꯇꯤꯀꯜ
আর্টিফিসিয়েল	ꯑꯥꯔꯇꯤꯐꯤꯁꯤꯌꯦꯜ
আর্টিষ্ট	ꯑꯥꯔꯇꯤꯁꯇ
আর্টিষ্টনি	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯅꯤ
আর্টিষ্টশিং	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯁꯤꯡ
আর্টিষ্টশিংগী	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯁꯤꯡꯒꯤ
আর্টিষ্টশিংদগী	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯁꯤꯡꯗꯒꯤ
আর্টিষ্টশিংদা	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯁꯤꯡꯗꯥ
আর্টিষ্টশিংনা	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯁꯤꯡꯅꯥ
আর্টিষ্টশিংবু	ꯑꯥꯔꯇꯤꯁ꯭ꯇꯁꯤꯡꯕꯨ
আর্টিসান	ꯑꯥꯔꯇꯤꯁꯥꯟ
আর্টিসানশিংগী	ꯑꯥꯔꯇꯤꯁꯥꯟꯁꯤꯡꯒꯤ
আর্টিসানশিংদা	ꯑꯥꯔꯇꯤꯁꯥꯟꯁꯤꯡꯗꯥ
আর্টিসানশিংনা	ꯑꯥꯔꯇꯤꯁꯥꯟꯁꯤꯡꯅꯥ
আর্থ	ꯑꯥꯔꯊ
আর্থদি	ꯑꯥꯔꯊꯗꯤ
আর্ম	ꯑꯥꯔꯝ
আর্মদ	ꯑꯥꯔꯝꯗ
আর্মি	ꯑꯥꯔꯃꯤ
আর্মিগী	ꯑꯥꯔꯃꯤꯒꯤ
আর্মিদগী	ꯑꯥꯔꯃꯤꯗꯒꯤ
আর্মিদা	ꯑꯥꯔꯃꯤꯗꯥ
আর্মিনা	ꯑꯥꯔꯃꯤꯅꯥ
আলি	ꯑꯥꯂꯤ
আলিগর	ꯑꯥꯂꯤꯒꯔ
আলু	ꯑꯥꯂꯨ
আশা	ꯑꯥꯁꯥ
আশাগা	ꯑꯥꯁꯥꯒꯥ
আশাগী	ꯑꯥꯁꯥꯒꯤ
আশানা	ꯑꯥꯁꯥꯅꯥ
আশাশিং	ꯑꯥꯁꯥꯁꯤꯡ
আশাসু	ꯑꯥꯁꯥꯁꯨ
আশ্রম	ꯑꯥꯁ꯭ꯔꯝ
আশ্রমগী	ꯑꯥꯁ꯭ꯔꯝꯒꯤ
আষ্ট্রেলিয়া	ꯑꯥꯁꯇ꯭ꯔꯦꯂꯤꯌꯥ
আষ্ট্রেলিয়াদা	ꯑꯥꯁꯇ꯭ꯔꯦꯂꯤꯌꯥꯗꯥ
আষ্ট্রেলিয়ান	ꯑꯥꯁꯇ꯭ꯔꯦꯂꯤꯌꯥꯟ
আসাম	ꯑꯥꯁꯥꯝ
আসামগী	ꯑꯥꯁꯥꯝꯒꯤ
ই	ꯏ
ইং	ꯏꯪ
ইংগী	ꯏꯪꯒꯤ
ইংগ্রাজি	ꯏꯪꯒ꯭ꯔꯥꯖꯤ
ইংগ্রাজিদা	ꯏꯪꯒ꯭ꯔꯥꯖꯤꯗꯥ
ইংনা	ꯏꯪꯅꯥ
ইংবা	ꯏꯪꯕꯥ
ইংরাজি	ꯏꯪꯔꯥꯖꯤ
ইংরাজিদা	ꯏꯪꯔꯥꯖꯤꯗꯥ
ইংলিস	ꯏꯪꯂꯤꯁ
ইংলিসকী	ꯏꯪꯂꯤꯁꯀꯤ
ইংলিসতা	ꯏꯪꯂꯤꯁꯇꯥ
ইংলেন্দ	ꯏꯪꯂꯦꯟꯗ
ইংলেন্দদা	ꯏꯪꯂꯦꯟꯗꯗꯥ
ইওন	ꯏꯑꯣꯅ
ইকং	ꯏꯀꯪ
ইকাই	ꯏꯀꯥꯢ
ইকান	ꯏꯀꯥꯟ
ইকায়	ꯏꯀꯥꯌ
ইকায়খুম্নবা	ꯏꯀꯥꯌꯈꯨꯝꯅꯕꯥ
ইকায়নিংঙাইনি	ꯏꯀꯥꯌꯅꯤꯡꯉꯥꯢꯅꯤ
ইকায়বা	ꯏꯀꯥꯌꯕꯥ
ইকুই	ꯏꯀꯨꯏ
ইক্বিপমেন্ট	ꯏꯀ꯭ꯋꯤꯞꯃꯦꯟꯇ
ইখং	ꯏꯈꯪ
ইখঙ	ꯏꯈꯡ
ইখন	ꯏꯈꯟ
ইখি	ꯏꯈꯤ
ইখ্রে	ꯏꯈ꯭ꯔꯦ
ইগজাম	ꯏꯒꯖꯥꯝ
ইগজামগী	ꯏꯒꯖꯥꯝꯒꯤ
ইগজামশিং	ꯏꯒꯖꯥꯝꯁꯤꯡ
ইগজামিনেসন	ꯏꯒꯖꯥꯃꯤꯅꯦꯁꯟ
ইগজামিনেসনগী	ꯏꯒꯖꯥꯃꯤꯅꯦꯁꯟꯒꯤ
ইগজামিনেসনদা	ꯏꯒꯖꯥꯃꯤꯅꯦꯁꯟꯗꯥ
ইগজিবিসন	ꯏꯒꯖꯤꯕꯤꯁꯟ
ইগী	ꯏꯒꯤ
ইঙক	ꯏꯉꯛ
ইঙা	ꯏꯉꯥ
ইঙাং	ꯏꯉꯥꯡ
ইঙেন	ꯏꯉꯦꯅ
ইচং	ꯏꯆꯪ
ইচম	ꯏꯆꯝ
ইচল	ꯏꯆꯜ
ইচলগী	ꯏꯆꯜꯒꯤ
ইচা	ꯏꯆꯥ
ইচাগী	ꯏꯆꯥꯒꯤ
ইচাদু	ꯏꯆꯥꯗꯨ
ইচানুপী	ꯏꯆꯥꯅꯨꯄꯤ
ইচাবু	ꯏꯆꯥꯕꯨ
ইচি	ꯏꯆꯤ
ইচিন	ꯏꯆꯤꯟ
ইচিল	ꯏꯆꯤꯜ
ইচে	ꯏꯆꯦ
ইচেগী	ꯏꯆꯦꯒꯤ
ইচেন	ꯏꯆꯦꯟ
ইচেনা	ꯏꯆꯦꯅꯥ
ইচেল	ꯏꯆꯦꯜ
ইজ	ꯏꯖ
ইজরেল	ꯏꯖꯔꯦꯜ
ইজরেলগী	ꯏꯖꯔꯦꯜꯒꯤ
ইজরেলদা	ꯏꯖꯔꯦꯜꯗꯥ
ইজরেলনা	ꯏꯖꯔꯦꯜꯅꯥ
ইজিপকী	ꯏꯖꯤꯞꯀꯤ
ইজিপতা	ꯏꯖꯤꯞꯇꯥ
ইজৈ	ꯏꯖꯩ
ইজ্জৎ	ꯏꯖꯖꯠ
ইজৎ	ꯏꯖꯠ
ইঞ্চি	ꯏꯟꯆꯤ
ইঞ্ছাং	ꯏꯟꯁꯥꯡ
ইঞ্জিন	ꯏꯟꯖꯤꯟ
ইঞ্জিনগী	ꯏꯟꯖꯤꯟꯒꯤ
ইঞ্জিনিয়ার	ꯏꯟꯖꯤꯅꯤꯌꯥꯔ
ইঞ্জিনিয়ারশিং	ꯏꯟꯖꯤꯅꯤꯌꯥꯔꯁꯤꯡ
ইঞ্জিনিয়ারশিংনা	ꯏꯟꯖꯤꯅꯤꯌꯥꯔꯁꯤꯡꯅꯥ
ইঞ্জিনিয়ারিং	ꯏꯟꯖꯤꯅꯤꯌꯥꯔꯤꯡ
ইঞ্জিনিয়ারিংগী	ꯏꯟꯖꯤꯅꯤꯌꯥꯔꯤꯡꯒꯤ
ইটালি	ꯏꯇꯥꯂꯤ
ইটালিগী	ꯏꯇꯥꯂꯤꯒꯤ
ইটালিদা	ꯏꯇꯥꯂꯤꯗꯥ
ইতা	ꯏꯇꯥ
ইতাও	ꯏꯇꯥꯎ
ইতাক	ꯏꯇꯥꯛ
ইতালিগী	ꯏꯇꯥꯂꯤꯒꯤ
ইতালিনা	ꯏꯇꯥꯂꯤꯅꯥ
ইতিং	ꯏꯇꯤꯡ
ইতিক	ꯏꯇꯤꯛ
ইতিক্কা	ꯏꯇꯤꯛꯀꯥ
ইতিক্কী	ꯏꯇꯤꯛꯀꯤ
ইতিহাস	ꯏꯇꯤꯍꯥꯁ
ইতিহাসকী	ꯏꯇꯤꯍꯥꯁꯀꯤ
ইতিহাসতা	ꯏꯇꯤꯍꯥꯁꯇꯥ
ইতিহাসিক	ꯏꯇꯤꯍꯥꯁꯤꯛ
ইতু	ꯏꯇꯨ
ইতৈ	ꯏꯇꯩ
ইথং	ꯏꯊꯪ
ইথক	ꯏꯊꯛ
ইথনিক	ꯏꯊꯅꯤꯛ
ইথন্তা	ꯏꯊꯟꯇꯥ
ইথা	ꯏꯊꯥ
ইথাই	ꯏꯊꯥꯏ
ইথিক্স	ꯏꯊꯤꯛꯁ
ইথিল	ꯏꯊꯤꯜ
ইথৎ	ꯏꯊꯠ
ইথৎতা	ꯏꯊꯠꯇꯥ
ইদ	ꯏꯗ
ইদা	ꯏꯗꯥ
ইদিসন	ꯏꯗꯤꯁꯟ
ইদুনা	ꯏꯗꯨꯅꯥ
ইদুল	ꯏꯗꯨꯜ
ইন	ꯏꯟ
ইনক	ꯏꯅꯛ
ইনকম	ꯏꯅꯀꯝ
ইনক্বারি	ꯏꯅꯀ꯭ꯋꯥꯔꯤ
ইনক্যুবেসন	ꯏꯅꯀ꯭ꯌꯨꯕꯦꯁꯟ
ইনক্লুজন	ꯏꯅꯛꯂꯨꯖꯟ
ইনক্লুসিব	ꯏꯅꯛꯂꯨꯁꯤꯕ
ইনক্লুসিভ	ꯏꯅꯛꯂꯨꯁꯤꯚ
ইনখাং	ꯏꯟꯈꯥꯡ
ইনখি	ꯏꯟꯈꯤ
ইনখিবা	ꯏꯟꯈꯤꯕꯥ
ইনখৎলক্লিবা	ꯏꯟꯈꯠꯂꯛꯂꯤꯕꯥ
ইনগদবনি	ꯏꯟꯒꯗꯕꯅꯤ
ইনগদবা	ꯏꯟꯒꯗꯕꯥ
ইনদবা	ꯏꯟꯗꯕꯥ
ইনদা	ꯏꯟꯗꯥ
ইনদুনা	ꯏꯟꯗꯨꯅꯥ
ইনপুই	ꯏꯟꯄꯨꯢ
ইনফম	ꯏꯟꯐꯝ
ইনফেক্সন	ꯏꯟꯐꯦꯛꯁꯟ
ইনফেক্সনগী	ꯏꯟꯐꯦꯛꯁꯟꯒꯤ
ইনফ্রষ্ট্রকচর	ꯏꯟꯐ꯭ꯔꯁꯇ꯭ꯔꯛꯆꯔ
ইনফ্রা	ꯏꯟꯐ꯭ꯔꯥ
ইনফ্রাষ্টকচর	ꯏꯟꯐ꯭ꯔꯥꯁꯇꯛꯆꯔ
ইনফ্রাষ্ট্রকচর	ꯏꯟꯐ꯭ꯔꯥꯁꯇ꯭ꯔꯛꯆꯔ
ইনফ্রাষ্ট্রকচরগী	ꯏꯟꯐ꯭ꯔꯥꯁꯇ꯭ꯔꯛꯆꯔꯒꯤ
ইনফ্রাষ্ট্রকচরদা	ꯏꯟꯐ꯭ꯔꯥꯁꯇ꯭ꯔꯛꯆꯔꯗꯥ
ইনফ্রাষ্ট্রকচরশিং	ꯏꯟꯐ꯭ꯔꯥꯁꯇ꯭ꯔꯛꯆꯔꯁꯤꯡ
ইনবগা	ꯏꯟꯕꯒꯥ
ইনবগী	ꯏꯟꯕꯒꯤ
ইনবা	ꯏꯟꯕꯥ
ইনবীয়ু	ꯏꯟꯕꯤꯌꯨ
ইনভাইট	ꯏꯟꯚꯥꯢꯇ
ইনভেষ্টিং	ꯏꯟꯚꯦꯁꯇꯤꯡ
ইনভেষ্টিগেটিং	ꯏꯟꯚꯦꯁꯇꯤꯒꯦꯇꯤꯡ
ইনভেষ্টিগেসন	ꯏꯟꯚꯦꯁꯇꯤꯒꯦꯁꯟ
ইনভেষ্টিগেসনগী	ꯏꯟꯚꯦꯁꯇꯤꯒꯦꯁꯟꯒꯤ
ইনর্জি	ꯏꯅꯔꯖꯤ
ইনশিনবগী	ꯏꯟꯁꯤꯟꯕꯒꯤ
ইনশিনবা	ꯏꯟꯁꯤꯟꯕꯥ
ইনা	ꯏꯅꯥ
ইনাই	ꯏꯅꯥꯏ
ইনাও	ꯏꯅꯥꯎ
ইনাওনা	ꯏꯅꯥꯎꯅꯥ
ইনাওশা	ꯏꯅꯥꯑꯣꯁꯥ
ইনাওশিংগী	ꯏꯅꯥꯎꯁꯤꯡꯒꯤ
ইনাওশিংদা	ꯏꯅꯥꯎꯁꯤꯡꯗꯥ
ইনাওশিংনা	ꯏꯅꯥꯎꯁꯤꯡꯅꯥ
ইনাক	ꯏꯅꯥꯛ
ইনাৎ	ꯏꯅꯥꯠ
ইনিসিয়েটিব	ꯏꯅꯤꯁꯤꯌꯦꯇꯤꯕ
ইনিসিয়েটিবকী	ꯏꯅꯤꯁꯤꯌꯦꯇꯤꯕꯀꯤ
ইনিসিয়েটিভ	ꯏꯅꯤꯁꯤꯌꯦꯇꯤꯚ
ইনীং	ꯏꯅꯤꯪ
ইন্টর	ꯏꯟꯇꯔ
ইন্টরটেনমেন্ট	ꯏꯟꯇꯔꯇꯦꯟꯃꯦꯟꯇ
ইন্টরনেল	ꯏꯟꯇꯔꯅꯦꯜ
ইন্টরনেসনেল	ꯏꯟꯇꯔꯅꯦꯁꯅꯦꯜ
ইন্টরপ্রাইজেস	ꯏꯟꯇꯔꯄ꯭ꯔꯥꯢꯖꯦꯁ
ইন্টরফেস	ꯏꯟꯇꯔꯐꯦꯁ
ইন্টরভিয়ু	ꯏꯟꯇꯔꯚꯤꯌꯨ
ইন্টরিম	ꯏꯟꯇꯔꯤꯝ
ইন্টরিয়র	ꯏꯟꯇꯔꯤꯌꯔ
ইন্টরেক্সন	ꯏꯟꯇꯔꯦꯛꯁꯟ
ইন্টরেষ্ট	ꯏꯟꯇꯔꯦꯁꯇ
ইন্টর্নেসনেল	ꯏꯟꯇꯔꯅꯦꯁꯅꯦꯂ
ইন্টিগ্রেটেদ	ꯏꯟꯇꯤꯒ꯭ꯔꯦꯇꯦꯗ
ইন্তরনেল	ꯏꯟꯇꯔꯅꯦꯜ
ইন্থুরগা	ꯏꯟꯊꯨꯔꯒꯥ
ইন্দবা	ꯏꯟꯗꯕꯥ
ইন্দষ্ট্রি	ꯏꯟꯗꯁꯇ꯭ꯔꯤ
ইন্দষ্ট্রিগী	ꯏꯟꯗꯁꯇ꯭ꯔꯤꯒꯤ
ইন্দষ্ট্রিজ	ꯏꯟꯗꯁꯇ꯭ꯔꯤꯖ
ইন্দষ্ট্রিশিং	ꯏꯟꯗꯁꯇ꯭ꯔꯤꯁꯤꯡ
ইন্দষ্ট্রিশিংদা	ꯏꯟꯗꯁꯇ꯭ꯔꯤꯁꯤꯡꯗꯥ
ইন্দষ্ট্রিয়েল	ꯏꯟꯗꯁꯇ꯭ꯔꯤꯌꯦꯜ
ইন্দিজিনস	ꯏꯟꯗꯤꯖꯤꯅꯁ
ইন্দিপেন্দেন্ট	ꯏꯟꯗꯤꯄꯦꯟꯗꯦꯟꯇ
ইন্দিপেন্দেন্স	ꯏꯟꯗꯤꯄꯦꯟꯗꯦꯟꯁ
ইন্দিভিজুয়েল	ꯏꯟꯗꯤꯚꯤꯖꯨꯌꯦꯜ
ইন্দিরা	ꯏꯟꯗꯤꯔꯥ
ইন্দিরাগী	ꯏꯟꯗꯤꯔꯥꯒꯤ
ইন্দিয়ন	ꯏꯟꯗꯤꯌꯅ
ইন্দিয়া	ꯏꯟꯗꯤꯌꯥ
ইন্দিয়াগা	ꯏꯟꯗꯤꯌꯥꯒꯥ
ইন্দিয়াগী	ꯏꯟꯗꯤꯌꯥꯒꯤ
ইন্দিয়াদগী	ꯏꯟꯗꯤꯌꯥꯗꯒꯤ
ইন্দিয়াদসু	ꯏꯟꯗꯤꯌꯥꯗꯁꯨ
ইন্দিয়াদা	ꯏꯟꯗꯤꯌꯥꯗꯥ
ইন্দিয়ান	ꯏꯟꯗꯤꯌꯥꯅ
ইন্দিয়ানসু	ꯏꯟꯗꯤꯌꯥꯟꯁꯨ
ইন্দিয়ানা	ꯏꯟꯗꯤꯌꯥꯅꯥ
ইন্দিয়াবু	ꯏꯟꯗꯤꯌꯥꯕꯨ
ইন্দিয়াসু	ꯏꯟꯗꯤꯌꯥꯁꯨ
ইন্দুনা	ꯏꯟꯗꯨꯅꯥ
ইন্দেক্স	ꯏꯟꯗꯦꯛꯁ
ইন্দ্রজিৎ	ꯏꯟꯗ꯭ꯔꯖꯤꯠ
ইন্নখি	ꯏꯟꯅꯈꯤ
ইন্নদুনা	ꯏꯟꯅꯗꯨꯅꯥ
ইন্ননা	ꯏꯟꯅꯅꯥ
ইন্ননি	ꯏꯟꯅꯅꯤ
ইন্নবসু	ꯏꯟꯅꯕꯁꯨ
ইন্নবা	ꯏꯟꯅꯕꯥ
ইন্নর	ꯏꯟꯅꯔ
ইন্নরি	ꯏꯟꯅꯔꯤ
ইন্না	ꯏꯟꯅꯥ
ইন্নৈ	ꯏꯟꯅꯩ
ইন্সটিট্যুট	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯠ
ইন্সটিট্যুটকী	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯠꯀꯤ
ইন্সটিট্যুটনা	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯠꯅꯥ
ইন্সটিট্যুটশিং	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯠꯁꯤꯡ
ইন্সটিট্যুসন	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯁꯟ
ইন্সটিট্যুসনশিং	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯁꯟꯁꯤꯡ
ইন্সটিট্যুসনশিংদা	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯁꯟꯁꯤꯡꯗꯥ
ইন্সটিট্যুসনশিংনা	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯁꯟꯁꯤꯡꯅꯥ
ইন্সটিট্যুসনেল	ꯏꯟꯁꯇꯤꯇ꯭ꯌꯨꯁꯅꯦꯜ
ইন্সট্রক্সন	ꯏꯟꯁꯇ꯭ꯔꯛꯁꯟ
ইন্সপেক্টর	ꯏꯟꯁꯄꯦꯛꯇꯔ
