অ	ꯑ
অঝারগুম্বা	ꯑꯓꯥꯔꯒꯨꯝꯕꯥ
অঝারবু	ꯑꯓꯥꯔꯕꯨ
অঞ্চত্থঞ্চণ্ডটড্ডঞ্চঢতজ্বডঅ	ꯑꯟꯆꯠꯊꯟꯆꯟꯗꯇꯗꯗꯟꯆꯙꯇꯖꯋ꯭ꯗꯑ
অঞ্চত্থণ্ণঞ্চণ্ডটড্ডঞ্চঢতজ্বডঅ	ꯑꯟꯆꯠꯊꯟꯅꯟꯆꯟꯗꯇꯗꯗꯟꯆꯙꯇꯖꯋ꯭ꯗꯑ
অঞ্জঞ্চণ্ডড্ডঅ	ꯑꯟꯖꯟꯆꯟꯗꯗꯗꯑ
অঞ্জন	ꯑꯟꯖꯟ
অঞ্জুমনগী	ꯑꯟꯖꯨꯃꯟꯒꯤ
অঞ্জুমনা	ꯑꯟꯖꯨꯃꯅꯥ
অঞ্জুলিকা	ꯑꯟꯖꯨꯂꯤꯀꯥ
অঞ্জেলা	ꯑꯟꯖꯦꯂꯥ
অটল	ꯑꯇꯂ
অটসুম	ꯑꯇꯁꯨꯃ
অটসুমগী	ꯑꯇꯁꯨꯃꯒꯤ
অটসুমনা	ꯑꯇꯁꯨꯃꯅꯥ
অটসুম্না	ꯑꯇꯁꯨꯝꯅꯥ
অটাইদকী	ꯑꯇꯥꯏꯗꯀꯤ
অণ্ডরষ্টেণ্ডিং	ꯑꯟꯗꯔꯁꯇ꯭ꯦꯟꯗꯤꯡ
অণ্ডরষ্টেণ্ডিংগী	ꯑꯟꯗꯔꯁꯇ꯭ꯦꯟꯗꯤꯡꯒꯤ
অণ্ডরষ্টেণ্ডিংনা	ꯑꯟꯗꯔꯁꯇ꯭ꯦꯟꯗꯤꯡꯅꯥ
অণ্ণণঞ্চতণ্ডক্র	ꯑꯟꯅꯅꯟꯆꯠꯟꯗꯀꯔ꯭
অততাই	ꯑꯇꯇꯥꯏ
অতত্পা	ꯑꯇꯠꯄꯥ
অতনবগী	ꯑꯇꯟꯕꯒꯤ
অতনবদু	ꯑꯇꯟꯕꯗꯨ
অতনবনা	ꯑꯇꯟꯕꯅꯥ
অতনববু	ꯑꯇꯟꯕꯕꯨ
অতনবসিনা	ꯑꯇꯟꯕꯁꯤꯅꯥ
অতনবা	ꯑꯇꯟꯕꯥ
অতনু	ꯑꯇꯅꯨ
অতপ্পা	ꯑꯇꯞꯄꯥ
অতম্ননা	ꯑꯇꯝꯅꯅꯥ
অতম্বা	ꯑꯇꯝꯕꯥ
অতসুমগী	ꯑꯇꯁꯨꯃꯒꯤ
অতা	ꯑꯇꯥ
অতাং	ꯑꯇꯥꯡ
অতাংবনি	ꯑꯇꯥꯡꯕꯅꯤ
অতাংবা	ꯑꯇꯥꯡꯕꯥ
অতাইবা	ꯑꯇꯥꯏꯕꯥ
অতাওবনচীংবা	ꯑꯇꯥꯑꯣꯕꯟꯆꯤꯡꯕꯥ
অতাঙবনি	ꯑꯇꯥꯉꯕꯅꯤ
অতাঙবা	ꯑꯇꯥꯉꯕꯥ
অতাবশিংদা	ꯑꯇꯥꯕꯁꯤꯡꯗꯥ
অতাবশিংনদি	ꯑꯇꯥꯕꯁꯤꯡꯅꯗꯤ
অতাবশিংনসু	ꯑꯇꯥꯕꯁꯤꯡꯅꯁꯨ
অতাবশিংনা	ꯑꯇꯥꯕꯁꯤꯡꯅꯥ
অতাবা	ꯑꯇꯥꯕꯥ
অতাবি	ꯑꯇꯥꯕꯤ
অতিংকোক	ꯑꯇꯤꯡꯀꯣꯀ
অতিংবা	ꯑꯇꯤꯡꯕꯥ
অতিংবী	ꯑꯇꯤꯡꯕꯤ
অতিথি	ꯑꯇꯤꯊꯤ
অতিথী	ꯑꯇꯤꯊꯤ
অতিপোর্নৱানিকনা	ꯑꯇꯤꯄꯣꯔꯅꯋꯥꯅꯤꯀꯅꯥ
অতিয়া	ꯑꯇꯤꯌꯥ
অতিয়াগা	ꯑꯇꯤꯌꯥꯒꯥ
অতিয়াগী	ꯑꯇꯤꯌꯥꯒꯤ
অতিয়াদগী	ꯑꯇꯤꯌꯥꯗꯒꯤ
অতিয়াদা	ꯑꯇꯤꯌꯥꯗꯥ
অতীবা	ꯑꯇꯤꯕꯥ
অতুম্বা	ꯑꯇꯨꯝꯕꯥ
অতেংবা	ꯑꯇꯦꯡꯕꯥ
অতেক	ꯑꯇꯦꯀ
অতেকপা	ꯑꯇꯦꯀꯄꯥ
অতেক্পকা	ꯑꯇꯦꯛꯄꯀꯥ
অতেক্পা	ꯑꯇꯦꯛꯄꯥ
অতেনবা	ꯑꯇꯦꯅꯕꯥ
অতেন্না	ꯑꯇꯦꯟꯅꯥ
অতোং	ꯑꯇꯣꯡ
অতোংবদা	ꯑꯇꯣꯡꯕꯗꯥ
অতোংবা	ꯑꯇꯣꯡꯕꯥ
অতোংমল	ꯑꯇꯣꯡꯃꯜ
অতোংমলগী	ꯑꯇꯣꯡꯃꯜꯒꯤ
অতোংমলসু	ꯑꯇꯣꯡꯃꯜꯁꯨ
অতোই	ꯑꯇꯣꯏ
অতোইশিং	ꯑꯇꯣꯏꯁꯤꯡ
অতোন	ꯑꯇꯣꯅ
অতোনবগী	ꯑꯇꯣꯅꯕꯒꯤ
অতোনবদগী	ꯑꯇꯣꯅꯕꯗꯒꯤ
অতোনবদু	ꯑꯇꯣꯅꯕꯗꯨ
অতোনবনা	ꯑꯇꯣꯅꯕꯅꯥ
অতোনবনি	ꯑꯇꯣꯅꯕꯅꯤ
অতোনববু	ꯑꯇꯣꯅꯕꯕꯨ
অতোনববুসু	ꯑꯇꯣꯅꯕꯕꯨꯁꯨ
অতোনবা	ꯑꯇꯣꯅꯕꯥ
অতোনবী	ꯑꯇꯣꯅꯕꯤ
অতোনবীগী	ꯑꯇꯣꯅꯕꯤꯒꯤ
অতোনবীদুনা	ꯑꯇꯣꯅꯕꯤꯗꯨꯅꯥ
অতোপ	ꯑꯇꯣꯄ
অতোপ্পগা	ꯑꯇꯣꯞꯄꯒꯥ
অতোপ্পগী	ꯑꯇꯣꯞꯄꯒꯤ
অতোপ্পগীদমক	ꯑꯇꯣꯞꯄꯒꯤꯗꯃꯛ
অতোপ্পগীনোল্লুকপা	ꯑꯇꯣꯞꯄꯒꯤꯅꯣꯜꯂꯨꯀꯄꯥ
অতোপ্পদা	ꯑꯇꯣꯞꯄꯗꯥ
অতোপ্পদুনা	ꯑꯇꯣꯞꯄꯗꯨꯅꯥ
অতোপ্পনা	ꯑꯇꯣꯞꯄꯅꯥ
অতোপ্পবু	ꯑꯇꯣꯞꯄꯕꯨ
অতোপ্পশিংবু	ꯑꯇꯣꯞꯄꯁꯤꯡꯕꯨ
অতোপ্পা	ꯑꯇꯣꯞꯄꯥ
অতোপ্পাা	ꯑꯇꯣꯞꯄꯥꯥ
অতোম	ꯑꯇꯣꯃ
অতোম্ববু	ꯑꯇꯣꯝꯕꯕꯨ
অতোম্বা	ꯑꯇꯣꯝꯕꯥ
অতোম্বী	ꯑꯇꯣꯝꯕꯤ
অতোর	ꯑꯇꯣꯔ
অতৌমল	ꯑꯇꯦꯤꯃꯜ
অতৈ	ꯑꯇꯩ
অতৈগা	ꯑꯇꯩꯒꯥ
অতৈগী	ꯑꯇꯩꯒꯤ
অতৈগীদি	ꯑꯇꯩꯒꯤꯗꯤ
অতৈদগী	ꯑꯇꯩꯗꯒꯤ
অতৈদদি	ꯑꯇꯩꯗꯗꯤ
অতৈদসু	ꯑꯇꯩꯗꯁꯨ
অতৈদা	ꯑꯇꯩꯗꯥ
অতৈদি	ꯑꯇꯩꯗꯤ
অতৈদুনা	ꯑꯇꯩꯗꯨꯅꯥ
অতৈনা	ꯑꯇꯩꯅꯥ
অতৈবুসু	ꯑꯇꯩꯕꯨꯁꯨ
অতৈমক	ꯑꯇꯩꯃꯛ
অতৈসু	ꯑꯇꯩꯁꯨ
অতোন্বগী	ꯑꯇꯣꯟꯕꯒꯤ
অতোন্বদুনা	ꯑꯇꯣꯟꯕꯗꯨꯅꯥ
অতোন্বনা	ꯑꯇꯣꯟꯕꯅꯥ
অতোন্বনি	ꯑꯇꯣꯟꯕꯅꯤ
অতোন্ববুনা	ꯑꯇꯣꯟꯕꯕꯨꯅꯥ
অতোন্বা	ꯑꯇꯣꯟꯕꯥ
অতোন্বী	ꯑꯇꯣꯟꯕꯤ
অতোন্বীনা	ꯑꯇꯣꯟꯕꯤꯅꯥ
অতোপ	ꯑꯇꯣꯄ
অতোপা	ꯑꯇꯣꯄꯥ
অতোপ্	ꯑꯇꯣꯞ
অতোপ্পা	ꯑꯇꯣꯞꯄꯥ
অতোম্বদুদি	ꯑꯇꯣꯝꯕꯗꯨꯗꯤ
অতোম্বনা	ꯑꯇꯣꯝꯕꯅꯥ
অতোম্বা	ꯑꯇꯣꯝꯕꯥ
অতোম্বিনি	ꯑꯇꯣꯝꯕꯤꯅꯤ
অতোম্বী	ꯑꯇꯣꯝꯕꯤ
অতোম্বীগী	ꯑꯇꯣꯝꯕꯤꯒꯤ
অতোম্বীদা	ꯑꯇꯣꯝꯕꯤꯗꯥ
অতোম্বীদুদা	ꯑꯇꯣꯝꯕꯤꯗꯨꯗꯥ
অতোম্বীনা	ꯑꯇꯣꯝꯕꯤꯅꯥ
অতোম্বীবু	ꯑꯇꯣꯝꯕꯤꯕꯨ
অতোম্বীসিবু	ꯑꯇꯣꯝꯕꯤꯁꯤꯕꯨ
অত্মা	ꯑꯠꯃꯥ
অত্মাগী	ꯑꯠꯃꯥꯒꯤ
অত্মানিরবহার	ꯑꯠꯃꯥꯅꯤꯔꯕꯍꯥꯔ
অতৎ	ꯑꯇꯠ
অথং	ꯑꯊꯪ
অথক	ꯑꯊꯛ
অথকশিং	ꯑꯊꯛꯁꯤꯡ
অথক্কী	ꯑꯊꯛꯀꯤ
অথক্লা	ꯑꯊꯛꯂꯥ
অথনবা	ꯑꯊꯟꯕꯥ
অথন্বা	ꯑꯊꯟꯕꯥ
অথাপ্পা	ꯑꯊꯥꯞꯄꯥ
অথাবগী	ꯑꯊꯥꯕꯒꯤ
অথাবা	ꯑꯊꯥꯕꯥ
অথি	ꯑꯊꯤ
অথিংবনি	ꯑꯊꯤꯡꯕꯅꯤ
অথিংবশিং	ꯑꯊꯤꯡꯕꯁꯤꯡ
অথিংবশিংগী	ꯑꯊꯤꯡꯕꯁꯤꯡꯒꯤ
অথিংবা	ꯑꯊꯤꯡꯕꯥ
অথিনবা	ꯑꯊꯤꯅꯕꯥ
অথিবমদা	ꯑꯊꯤꯕꯝꯗꯥ
অথিবমনি	ꯑꯊꯤꯕꯝꯅꯤ
অথিবা	ꯑꯊꯤꯕꯥ
অথী	ꯑꯊꯤ
অথীংবগী	ꯑꯊꯤꯡꯕꯒꯤ
অথীংবদি	ꯑꯊꯤꯡꯕꯗꯤ
অথীংবশিং	ꯑꯊꯤꯡꯕꯁꯤꯡ
অথীংবশিংঙসিনা	ꯑꯊꯤꯡꯕꯁꯤꯡꯉꯁꯤꯅꯥ
অথীংবশিংদি	ꯑꯊꯤꯡꯕꯁꯤꯡꯗꯤ
অথীংবা	ꯑꯊꯤꯡꯕꯥ
অথীবগা	ꯑꯊꯤꯕꯒꯥ
অথীববু	ꯑꯊꯤꯕꯕꯨ
অথীবশিংদগী	ꯑꯊꯤꯕꯁꯤꯡꯗꯒꯤ
অথীবশিংসিদি	ꯑꯊꯤꯕꯁꯤꯡꯁꯤꯗꯤ
অথীবসু	ꯑꯊꯤꯕꯁꯨ
অথীবা	ꯑꯊꯤꯕꯥ
অথুপ	ꯑꯊꯨꯄ
অথুবগী	ꯑꯊꯨꯕꯒꯤ
অথুবদা	ꯑꯊꯨꯕꯗꯥ
অথুবা	ꯑꯊꯨꯕꯥ
অথুম্	ꯑꯊꯨꯝ
অথুম্নগা	ꯑꯊꯨꯝꯅꯒꯥ
অথুম্বা	ꯑꯊꯨꯝꯕꯥ
অথূপ্পা	ꯑꯊꯨꯞꯄꯥ
অথেংবদসু	ꯑꯊꯦꯡꯕꯗꯁꯨ
অথেংবদা	ꯑꯊꯦꯡꯕꯗꯥ
অথেংবা	ꯑꯊꯦꯡꯕꯥ
অথেঙব	ꯑꯊꯦꯉꯕ
অথেঙবদসু	ꯑꯊꯦꯉꯕꯗꯁꯨ
অথেঙবদা	ꯑꯊꯦꯉꯕꯗꯥ
অথেঙবা	ꯑꯊꯦꯉꯕꯥ
অথেঙ্বদা	ꯑꯊꯦꯡꯕꯗꯥ
অথেঙ্বা	ꯑꯊꯦꯡꯕꯥ
অথেন	ꯑꯊꯦꯅ
অথেনপোৎ	ꯑꯊꯦꯅꯄꯣꯠ
অথেনবা	ꯑꯊꯦꯅꯕꯥ
অথোংবা	ꯑꯊꯣꯡꯕꯥ
অথোই	ꯑꯊꯣꯏ
অথোইবগী	ꯑꯊꯣꯏꯕꯒꯤ
অথোইবনা	ꯑꯊꯣꯏꯕꯅꯥ
অথোইবনি	ꯑꯊꯣꯏꯕꯅꯤ
অথোইবা	ꯑꯊꯣꯏꯕꯥ
অথোকপ	ꯑꯊꯣꯀꯞ
অথোকপম	ꯑꯊꯣꯀꯄꯝ
অথোকপমইনশাতনা	ꯑꯊꯣꯀꯄꯝꯏꯟꯁꯥꯇꯅꯥ
অথোকপমসু	ꯑꯊꯣꯀꯄꯝꯁꯨ
অথোম	ꯑꯊꯣꯃ
অথোম্নরে	ꯑꯊꯣꯝꯅꯔꯦ
অথোৎ	ꯑꯊꯣꯠ
অথোৎপা	ꯑꯊꯣꯠꯄꯥ
অথোয়বনা	ꯑꯊꯣꯌꯕꯅꯥ
অথোয়বা	ꯑꯊꯣꯌꯕꯥ
অথোয়বী	ꯑꯊꯣꯌꯕꯤ
অথৌ	ꯑꯊꯦꯤ
অথৌগা	ꯑꯊꯦꯤꯒꯥ
অথৌবশিং	ꯑꯊꯦꯤꯕꯁꯤꯡ
অথৌবসে	ꯑꯊꯦꯤꯕꯁꯦ
অথৌবা	ꯑꯊꯦꯤꯕꯥ
অথৌবীশিং	ꯑꯊꯦꯤꯕꯤꯁꯤꯡ
অথৌবীশিংগী	ꯑꯊꯦꯤꯕꯤꯁꯤꯡꯒꯤ
অথৌশিং	ꯑꯊꯦꯤꯁꯤꯡ
অথৌশিংগী	ꯑꯊꯦꯤꯁꯤꯡꯒꯤ
অথৌশিংদি	ꯑꯊꯦꯤꯁꯤꯡꯗꯤ
অথৌশিংনা	ꯑꯊꯦꯤꯁꯤꯡꯅꯥ
অথৌশিংনি	ꯑꯊꯦꯤꯁꯤꯡꯅꯤ
অথৌশিংবু	ꯑꯊꯦꯤꯁꯤꯡꯕꯨ
অথৌশিংসিদি	ꯑꯊꯦꯤꯁꯤꯡꯁꯤꯗꯤ
অথৈবা	ꯑꯊꯩꯕꯥ
অথোংবা	ꯑꯊꯣꯡꯕꯥ
অথোই	ꯑꯊꯣꯏ
অথোইবনা	ꯑꯊꯣꯏꯕꯅꯥ
অথোইবনি	ꯑꯊꯣꯏꯕꯅꯤ
অথোরিতনা	ꯑꯊꯣꯔꯤꯇꯅꯥ
অথোরিতিগী	ꯑꯊꯣꯔꯤꯇꯤꯒꯤ
অথোরিতিদা	ꯑꯊꯣꯔꯤꯇꯤꯗꯥ
অথৌ	ꯑꯊꯧ
অথৌবা	ꯑꯊꯧꯕꯥ
অথৌশিং	ꯑꯊꯧꯁꯤꯡ
অথৌশিংনা	ꯑꯊꯧꯁꯤꯡꯅꯥ
অদ	ꯑꯗ
অদগী	ꯑꯗꯒꯤ
অদজা	ꯑꯗꯖꯥ
অদবানি	ꯑꯗꯕꯥꯅꯤ
অদবু	ꯑꯗꯕꯨ
অদবুসু	ꯑꯗꯕꯨꯁꯨ
অদর	ꯑꯗꯔ
অদরগুলাপকুম	ꯑꯗꯔꯒꯨꯂꯥꯄꯀꯨꯃ
অদা	ꯑꯗꯥ
অদানি	ꯑꯗꯥꯅꯤ
অদি	ꯑꯗꯤ
অদিকুর	ꯑꯗꯤꯀꯨꯔ
অদিকুার	ꯑꯗꯤꯀꯨꯥꯔ
অদিতি	ꯑꯗꯤꯇꯤ
অদিম	ꯑꯗꯤꯃ
অদিল	ꯑꯗꯤꯂ
অদি্যতনাঠ	ꯑꯗꯤꯖꯇꯅꯥꯊ
অদি্যতানাঠ	ꯑꯗꯤꯖꯇꯥꯅꯥꯊ
অদিয়া	ꯑꯗꯤꯌꯥ
অদু	ꯑꯗꯨ
অদুই	ꯑꯗꯨꯏ
অদুক	ꯑꯗꯨꯀ
অদুকখৈ	ꯑꯗꯨꯀꯈꯩ
অদুক্	ꯑꯗꯨꯛ
অদুক্কা	ꯑꯗꯨꯛꯀꯥ
অদুক্কি	ꯑꯗꯨꯛꯀꯤ
অদুক্কী	ꯑꯗꯨꯛꯀꯤ
অদুকয়াম্না	ꯑꯗꯨꯀꯌꯥꯝꯅꯥ
অদুখক্কী	ꯑꯗꯨꯈꯛꯀꯤ
অদুখত্ত	ꯑꯗꯨꯈꯠꯇ
অদুখৈ	ꯑꯗꯨꯈꯩ
অদুগদি	ꯑꯗꯨꯒꯗꯤ
অদুগনা	ꯑꯗꯨꯒꯅꯥ
অদুগা	ꯑꯗꯨꯒꯥ
অদুগি	ꯑꯗꯨꯒꯤ
অদুগী	ꯑꯗꯨꯒꯤ
অদুগীদমক	ꯑꯗꯨꯒꯤꯗꯃꯛ
অদুগীদমক্তবু	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯕꯨ
অদুগীদমক্তা	ꯑꯗꯨꯒꯤꯗꯃꯛꯇꯥ
অদুগীদমত্ত	ꯑꯗꯨꯒꯤꯗꯝꯠꯇ
অদুগীদি	ꯑꯗꯨꯒꯤꯗꯤ
অদুগীবুদি	ꯑꯗꯨꯒꯤꯕꯨꯗꯤ
অদুগীমত্ত	ꯑꯗꯨꯒꯤꯃꯠꯇ
অদুগীসু	ꯑꯗꯨꯒꯤꯁꯨ
অদুগুম	ꯑꯗꯨꯒꯨꯃ
অদুগুম্না	ꯑꯗꯨꯒꯨꯝꯅꯥ
অদুগুম্বদু	ꯑꯗꯨꯒꯨꯝꯕꯗꯨ
অদুগুম্বনি	ꯑꯗꯨꯒꯨꯝꯕꯅꯤ
অদুগুম্বা	ꯑꯗꯨꯒꯨꯝꯕꯥ
অদুগুম্লবনি	ꯑꯗꯨꯒꯨꯝꯂꯕꯅꯤ
অদুঙৈ	ꯑꯗꯨꯉꯩ
অদুঙৈগী	ꯑꯗꯨꯉꯩꯒꯤ
অদুতংদি	ꯑꯗꯨꯇꯪꯗꯤ
অদুতদি	ꯑꯗꯨꯇꯗꯤ
অদুতনি	ꯑꯗꯨꯇꯅꯤ
অদুতবু	ꯑꯗꯨꯇꯕꯨ
অদুতমক	ꯑꯗꯨꯇꯃꯛ
অদুতরা	ꯑꯗꯨꯇꯔꯥ
অদুতা	ꯑꯗꯨꯇꯥ
অদুত্ত	ꯑꯗꯨꯠꯇ
অদুত্তং	ꯑꯗꯨꯠꯇꯪ
অদুদ	ꯑꯗꯨꯗ
অদুদখত্ত	ꯑꯗꯨꯗꯈꯠꯇ
অদুদগী	ꯑꯗꯨꯗꯒꯤ
অদুদগীগীলোতিন	ꯑꯗꯨꯗꯒꯤꯒꯤꯂꯣꯇꯤꯅ
অদুদগীদি	ꯑꯗꯨꯗꯒꯤꯗꯤ
অদুদগীনা	ꯑꯗꯨꯗꯒꯤꯅꯥ
অদুদগীনি	ꯑꯗꯨꯗꯒꯤꯅꯤ
অদুদতা	ꯑꯗꯨꯗꯇꯥ
অদুদদি	ꯑꯗꯨꯗꯗꯤ
অদুদনা	ꯑꯗꯨꯗꯅꯥ
অদুদনি	ꯑꯗꯨꯗꯅꯤ
অদুদসু	ꯑꯗꯨꯗꯁꯨ
অদুদা	ꯑꯗꯨꯗꯥ
অদুদাফাওবা	ꯑꯗꯨꯗꯥꯐꯥꯑꯣꯕꯥ
অদুদামক	ꯑꯗꯨꯗꯥꯃꯛ
অদুদায়াওবা	ꯑꯗꯨꯗꯥꯌꯥꯑꯣꯕꯥ
অদুদি	ꯑꯗꯨꯗꯤ
অদুদু	ꯑꯗꯨꯗꯨ
অদুদৈ	ꯑꯗꯨꯗꯩ
অদুদৈদি	ꯑꯗꯨꯗꯩꯗꯤ
অদুন	ꯑꯗꯨꯅ
অদুনদি	ꯑꯗꯨꯅꯗꯤ
অদুননি	ꯑꯗꯨꯅꯅꯤ
অদুনবু	ꯑꯗꯨꯅꯕꯨ
অদুনসু	ꯑꯗꯨꯅꯁꯨ
অদুনা	ꯑꯗꯨꯅꯥ
অদুনাকয়াদা	ꯑꯗꯨꯅꯥꯀꯌꯥꯗꯥ
অদুনানঙগী	ꯑꯗꯨꯅꯥꯅꯡꯒꯤ
অদুনি	ꯑꯗꯨꯅꯤ
অদুনিঅফবা	ꯑꯗꯨꯅꯤꯑꯐꯕꯥ
অদুনী	ꯑꯗꯨꯅꯤ
অদুফাওবদা	ꯑꯗꯨꯐꯥꯑꯣꯕꯗꯥ
অদুফাওবা	ꯑꯗꯨꯐꯥꯑꯣꯕꯥ
অদুবা	ꯑꯗꯨꯕꯥ
অদুবু	ꯑꯗꯨꯕꯨ
অদুবুদি	ꯑꯗꯨꯕꯨꯗꯤ
অদুবুনা	ꯑꯗꯨꯕꯨꯅꯥ
অদুবুনি	ꯑꯗꯨꯕꯨꯅꯤ
অদুবুসু	ꯑꯗꯨꯕꯨꯁꯨ
অদুবুা	ꯑꯗꯨꯕꯨꯥ
অদুবূ	ꯑꯗꯨꯕꯨ
অদুম	ꯑꯗꯨꯃ
অদুমওইনমক	ꯑꯗꯨꯃꯑꯣꯏꯟꯃꯛ
অদুমওইমক	ꯑꯗꯨꯃꯑꯣꯏꯃꯛ
অদুমক	ꯑꯗꯨꯃꯛ
অদুমকতি	ꯑꯗꯨꯃꯛꯇꯤ
অদুমকপদু	ꯑꯗꯨꯃꯛꯄꯗꯨ
অদুমকপু	ꯑꯗꯨꯃꯛꯄꯨ
অদুমকসু	ꯑꯗꯨꯃꯛꯁꯨ
অদুমক্	ꯑꯗꯨꯃꯛ
অদুমক্কী	ꯑꯗꯨꯃꯛꯀꯤ
অদুমক্তদসু	ꯑꯗꯨꯃꯛꯇꯗꯁꯨ
অদুমক্তদা	ꯑꯗꯨꯃꯛꯇꯗꯥ
অদুমক্তনা	ꯑꯗꯨꯃꯛꯇꯅꯥ
অদুমক্নসু	ꯑꯗꯨꯃꯛꯅꯁꯨ
অদুমক্না	ꯑꯗꯨꯃꯛꯅꯥ
অদুমক্নি	ꯑꯗꯨꯃꯛꯅꯤ
অদুমক্নিসু	ꯑꯗꯨꯃꯛꯅꯤꯁꯨ
অদুমক্পু	ꯑꯗꯨꯃꯛꯄꯨ
অদুমক্লা	ꯑꯗꯨꯃꯛꯂꯥ
অদুমখৈ	ꯑꯗꯨꯃꯈꯩ
অদুমগীদত্ত	ꯑꯗꯨꯃꯒꯤꯗꯠꯇ
অদুমগীদি	ꯑꯗꯨꯃꯒꯤꯗꯤ
অদুমঙাই	ꯑꯗꯨꯃꯉꯥꯏ
অদুমঙাইরে	ꯑꯗꯨꯃꯉꯥꯏꯔꯦ
অদুমঙায়	ꯑꯗꯨꯃꯉꯥꯌ
অদুমত্ত	ꯑꯗꯨꯃꯠꯇ
অদুমত্তি	ꯑꯗꯨꯃꯠꯇꯤ
অদুমদি	ꯑꯗꯨꯃꯗꯤ
অদুমসু	ꯑꯗꯨꯃꯁꯨ
অদুমা	ꯑꯗꯨꯃꯥ
অদুম্	ꯑꯗꯨꯝ
অদুম্নক্ননি	ꯑꯗꯨꯝꯅꯛꯅꯅꯤ
অদুম্নদি	ꯑꯗꯨꯝꯅꯗꯤ
অদুম্না	ꯑꯗꯨꯝꯅꯥ
অদুম্বা	ꯑꯗꯨꯝꯕꯥ
অদুম্মক	ꯑꯗꯨꯝꯃꯛ
অদুম্মকপু	ꯑꯗꯨꯝꯃꯛꯄꯨ
অদুরা	ꯑꯗꯨꯔꯥ
অদুসু	ꯑꯗꯨꯁꯨ
অদুহৌখ্রে	ꯑꯗꯨꯍꯦꯤꯈꯔꯦ
অদুুদগী	ꯑꯗꯨꯨꯗꯒꯤ
অদুুবু	ꯑꯗꯨꯨꯕꯨ
অদুূগা	ꯑꯗꯨꯨꯒꯥ
অদুূগী	ꯑꯗꯨꯨꯒꯤ
অদুূদগী	ꯑꯗꯨꯨꯗꯒꯤ
অদুৱাই	ꯑꯗꯨꯋꯥꯏ
অদুৱাইগী	ꯑꯗꯨꯋꯥꯏꯒꯤ
অদুৱাইদকা	ꯑꯗꯨꯋꯥꯏꯗꯀꯥ
অদুৱাইদগী	ꯑꯗꯨꯋꯥꯏꯗꯒꯤ
অদুৱাইদগীনা	ꯑꯗꯨꯋꯥꯏꯗꯒꯤꯅꯥ
অদুৱাইদগীনি	ꯑꯗꯨꯋꯥꯏꯗꯒꯤꯅꯤ
অদুৱাইদদি	ꯑꯗꯨꯋꯥꯏꯗꯗꯤ
অদুৱাইদনি	ꯑꯗꯨꯋꯥꯏꯗꯅꯤ
অদুৱাইদা	ꯑꯗꯨꯋꯥꯏꯗꯥ
অদুৱাইনি	ꯑꯗꯨꯋꯥꯏꯅꯤ
অদুৱায়দগী	ꯑꯗꯨꯋꯥꯌꯗꯒꯤ
অদুৱায়্দা	ꯑꯗꯨꯋꯥꯌꯗꯥ
অদূ	ꯑꯗꯨ
অদূগা	ꯑꯗꯨꯒꯥ
অদূগী	ꯑꯗꯨꯒꯤ
অদূদা	ꯑꯗꯨꯗꯥ
অদো	ꯑꯗꯣ
অদোন	ꯑꯗꯣꯅ
অদোম	ꯑꯗꯣꯃ
অদোমগী	ꯑꯗꯣꯃꯒꯤ
অদোমগীদমক	ꯑꯗꯣꯃꯒꯤꯗꯃꯛ
অদোমদনি	ꯑꯗꯣꯃꯗꯅꯤ
অদোমদা	ꯑꯗꯣꯃꯗꯥ
অদোমদাফাওবা	ꯑꯗꯣꯃꯗꯥꯐꯥꯑꯣꯕꯥ
অদোমদি	ꯑꯗꯣꯃꯗꯤ
অদোমনা	ꯑꯗꯣꯃꯅꯥ
অদোম্না	ꯑꯗꯣꯝꯅꯥ
অদোম্বু	ꯑꯗꯣꯝꯕꯨ
অদোল্ফ	ꯑꯗꯣꯜꯐ
অদোহায়য়ু	ꯑꯗꯣꯍꯥꯌꯌꯨ
অদো	ꯑꯗꯣ
অদোম্গী	ꯑꯗꯣꯝꯒꯤ
অদোম্দা	ꯑꯗꯣꯝꯗꯥ
অদোম্না	ꯑꯗꯣꯝꯅꯥ
অদ্দা	ꯑꯗꯗꯥ
অদৱাইগী	ꯑꯗꯋꯥꯏꯒꯤ
অধক্ষ্য	ꯑꯙꯛꯁꯖ
অধক্্যষ	ꯑꯙꯛꯖꯁ
অধানোম	ꯑꯙꯥꯅꯣꯃ
অধার	ꯑꯙꯥꯔ
অধিকার	ꯑꯙꯤꯀꯥꯔ
অধিকারি	ꯑꯙꯤꯀꯥꯔꯤ
অধুনি	ꯑꯙꯨꯅꯤ
অন	ꯑꯅ
অনং	ꯑꯅꯪ
অনংগী	ꯑꯅꯪꯒꯤ
অনংবা	ꯑꯅꯪꯕꯥ
অনংশিং	ꯑꯅꯪꯁꯤꯡ
অনংশিংবু	ꯑꯅꯪꯁꯤꯡꯕꯨ
অনইপ্লোইমেন্ট	ꯑꯅꯏꯞꯂꯣꯏꯃꯦꯟꯇ
অনএমপ্লোইদ	ꯑꯅꯑꯦꯃꯞꯂꯣꯏꯗ
অনএমপ্লোইমেন্ট	ꯑꯅꯑꯦꯃꯞꯂꯣꯏꯃꯦꯟꯇ
অনওর্গনাইজ	ꯑꯅꯑꯣꯔꯒꯅꯥꯏꯖ
